@relation dataset_2213_cpu_small-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute lread numeric
@attribute lwrite numeric
@attribute scall numeric
@attribute sread numeric
@attribute swrite numeric
@attribute fork numeric
@attribute exec numeric
@attribute rchar numeric
@attribute wchar numeric
@attribute runqsz numeric
@attribute freemem numeric
@attribute freeswap numeric
@attribute usr numeric

@data
0.00542,0.001739,0.363937,0.116529,0.089374,0.417495,0.057085,0.159159,0.025993,0.000106,0.013699,0.444496,0.686869
0,0,0.085594,0.010354,0.007708,0.00994,0.003358,0.000575,0.00992,0.001276,0.017123,0.492234,0.949495
0.024932,0.001739,0.314519,0.044992,0.020004,0.586481,0.580927,0.132582,0.021439,0.000213,0.012696,0.488186,0.636364
0,0,0.003876,0.000753,0.000367,0.00994,0.003358,0.000058,0.000094,0,0.549783,0.835139,1
0.010298,0,0.242813,0.041039,0.040007,0.178926,0.040296,0.076437,0.139925,0.000354,0.029987,0.49784,0.767677
0.000542,0,0.109658,0.019202,0.014315,0.059642,0.040296,0.002588,0.008817,0.000177,0.030321,0.486713,0.909091
0.000542,0,0.268815,0.07869,0.063314,0.00994,0.003358,0.003843,0.009184,0.000496,0.121534,0.769504,0.909091
0.001626,0.001739,0.066941,0.020708,0.012479,0.109344,0.040296,0.00995,0.009899,0.000425,0.102573,0.763807,0.919192
0.004336,0.008696,0.049096,0.007154,0.005689,0.029821,0.010074,0.037312,0.0147,0.000248,0.059389,0.463281,0.949495
0.036314,0.125217,0.202681,0.046875,0.021472,0.089463,0.026864,0.044747,0.027238,0.000496,0.180421,0.672612,0.878788
0.01626,0.008696,0.470607,0.124812,0.105891,0.54672,0.073875,0.10937,0.023206,0.070163,0.000585,0.000016,0
0.004878,0.003478,0.318072,0.07436,0.057442,0.219185,0.036938,0.13389,0.119101,0.000709,0.030404,0.450947,0.767677
0.013008,0.05913,0.205103,0.051393,0.03285,0.019881,0.030222,0.012419,0.015674,0.000071,0.006014,0.483819,0.89899
0,0,0.085514,0.016002,0.007341,0.00994,0.003358,0.095127,0.010616,0.000354,0.014367,0.776352,0.929293
0.010298,0.027826,0.137032,0.075301,0.040191,0.029821,0.006716,0.253634,0.295716,0.266832,0.003007,0.000003,0
0.001626,0.001739,0.104732,0.012048,0.014131,0.019881,0.020148,0.006632,0.052989,0.000425,0.053959,0.73317,0.969697
0.003794,0.003478,0.062984,0.005459,0.00367,0.059642,0.087307,0.018602,0.012011,0.000354,0.03575,0.68311,0.959596
0.007588,0.01913,0.469638,0.070971,0.040925,0.069583,0.104097,0.060687,0.027447,0.002977,0.02013,0.446509,0.818182
0.000542,0,0.154958,0.07436,0.092861,0.00994,0.003358,0.007073,0.029393,0.000496,0.053625,0.759005,0.888889
0.000542,0,0.015423,0.009224,0.007157,0.019881,0.006716,0.006781,0.148682,0.000071,0.013866,0.769873,0.949495
0.000542,0,0.216893,0.03445,0.017434,0.00994,0.003358,0.043807,0.011071,0,0.00877,0.475779,0.929293
0.009756,0.045217,0.106266,0.014495,0.007891,0.129722,0.040296,0.070286,0.012825,0,0.714584,0.833951,0.89899
0.002168,0,0.41917,0.103163,0.069554,0.168986,0.020148,0.086087,0.035131,0.000496,0.006933,0.44687,0.818182
0.020596,0.078261,0.182332,0.054217,0.041108,0.357356,0.056917,0.113629,0.017236,0.001063,0.193702,0.795075,0.727273
0,0,0.067991,0.011295,0.011562,0.00994,0.003358,0.000869,0.017937,0.000354,0.019546,0.472299,0.979798
0.013008,0,0.373143,0.124059,0.098183,0.477137,0.110813,0.171391,0.014871,0.000709,0.01988,0.452014,0.636364
0.00271,0.001739,0.091812,0.030873,0.024592,0.059642,0.010074,0.022373,0.029426,0.000071,0.10015,0.454522,0.949495
0.022764,0.048696,0.263404,0.042169,0.017251,0.139165,0.057085,0.063886,0.0597,0.001205,0.254009,0.599922,0.888889
0.028726,0.125217,0.156977,0.0593,0.027895,0.019881,0.010074,0.203709,0.015495,0.000532,0.009439,0.503809,0.838384
0.000542,0,0.053214,0.016378,0.01303,0.00994,0.003358,0.028601,0.016123,0,0.007601,0.472417,0.949495
0.016802,0.027826,0.354167,0.060241,0.03285,0.168986,0.073875,0.141186,0.067255,0.001843,0.12429,0.592315,0.79798
0.007046,0.005217,0.079134,0.008095,0.006423,0.079523,0.040296,0.0146,0.012146,0.001063,0.053709,0.434524,0.888889
0.002168,0.001739,0.256864,0.063065,0.055056,0.099404,0.060443,0.135332,0.017981,0.000106,0.023806,0.487544,0.868687
0.000542,0,0.133559,0.094315,0.067535,0.019881,0.006716,0.022235,0.032477,0.000709,0.007016,0.767081,0.888889
0.001084,0.001739,0.291828,0.038968,0.034318,0.019881,0.010074,0.050024,0.064852,0.000106,0.008687,0.500671,0.868687
0.009214,0.006957,0.491764,0.089797,0.017801,0.547714,0.608966,0.079861,0.023227,0,0.006515,0.448616,0.676768
0.00542,0.005217,0.422481,0.042357,0.026794,0.089463,0.053559,0.065442,0.027673,0.001134,0.077681,0.725843,0.848485
0,0,0.216489,0.040474,0.015049,0.00994,0.003358,0.394945,0.009125,0.000071,0.038757,0.488469,0.929293
0.000542,0.001739,0.077762,0.009789,0.00679,0.00994,0.003358,0.103465,0.07312,0.000283,0.682676,0.830524,0.979798
0.012466,0.003478,0.198966,0.058923,0.042393,0.426441,0.093855,0.076674,0.050675,0,0.096976,0.453348,0.808081
0.00271,0.003478,0.387112,0.061559,0.047715,0.019881,0.030222,0.006094,0.034211,0.000425,0.248079,0.731247,0.909091
0.004336,0.003478,0.294008,0.049699,0.025326,0.069583,0.073875,0.071662,0.033159,0.001134,0.320247,0.594722,0.878788
0.009756,0.001739,0.082849,0.034262,0.023491,0.119284,0.208193,0.191962,0.060217,0.136782,0.002756,0.000004,0.010101
0.004336,0,0.346657,0.105986,0.089191,0.407555,0.036938,0.13306,0.016555,0,0.023806,0.458266,0.737374
0.000542,0.001739,0.009771,0.008471,0.004588,0.00994,0.003358,0.124635,0.164254,0.000496,0.462245,0.8182,0.989899
0,0,0.251776,0.071724,0.03285,0.00994,0.003358,0.04405,0.02496,0.000142,0.020715,0.495275,0.909091
0.000542,0,0.48603,0.093938,0.051386,0.029821,0.013432,0.103518,0.056761,0.001347,0.006515,0.444244,0.838384
0.006504,0.017391,0.15948,0.048005,0.026977,0.079523,0.03358,0.290073,0.376686,0.000992,0.191781,0.461323,0.858586
0.00271,0.005217,0.223514,0.037839,0.023674,0.069583,0.043821,0.008342,0.039819,0,0.011109,0.44388,0.909091
0.011382,0.031304,0.049176,0.006965,0.007341,0.168489,0.056917,0.036454,0.042813,0.000213,0.514116,0.824201,0.858586
0.00271,0,0.161176,0.028238,0.023124,0.049702,0.053727,0.084984,0.033706,0.000815,0.057133,0.461044,0.89899
0.001084,0.001739,0.090359,0.018637,0.015049,0.029821,0.010074,0.044997,0.054957,0.000283,0.008019,0.499114,0.919192
0.003794,0.006957,0.364826,0.240399,0.023674,0.099404,0.060275,0.201642,0.02737,0.000283,0.015703,0.504059,0.79798
0.026016,0.09913,0.227875,0.030685,0.028079,0.36829,0.343183,0.087852,0.0219,0.000071,0.014701,0.481916,0.717172
0.008672,0,0.359335,0.146273,0.146449,0.636183,0.258563,0.033323,0.01876,0.000142,0.008436,0.485432,0.69697
0.001084,0,0.184109,0.042545,0.015599,0.099404,0.16454,0.117178,0.028715,0.000106,0.009689,0.462443,0.828283
0.008672,0,0.349079,0.125753,0.053955,0.218688,0.070517,0.156416,0.044936,0.000177,0.013782,0.491968,0.69697
0.008672,0.010435,0.340439,0.088855,0.071022,0.437376,0.077233,0.108571,0.015845,0,0.012696,0.457894,0.69697
0.001626,0.003478,0.075178,0.021461,0.009543,0.039761,0.053559,0.061065,0.01303,0.000567,0.011276,0.442691,0.89899
0.00271,0.006957,0.057817,0.029932,0.022389,0.00994,0.003358,0.032888,0.028954,0.2236,0.003174,0.000002,0
0.002168,0.001739,0.076954,0.025414,0.021839,0.139165,0.020148,0.029368,0.002555,0.000213,0.609255,0.831033,0.939394
0.001626,0,0.290536,0.042733,0.026794,0.079523,0.030222,0.140184,0.05464,0.000354,0.007685,0.450073,0.838384
0.004878,0.001739,0.136466,0.022779,0.014682,0.089463,0.070349,0.041146,0.020052,0.001063,0.062897,0.68185,0.929293
0.004878,0.006957,0.256783,0.071348,0.06258,0.178926,0.01679,0.063918,0.047486,0,0.040428,0.430907,0.818182
0.00542,0,0.473676,0.129142,0.11103,0.109344,0.03358,0.200066,0.263291,0.000283,0.005931,0.46333,0.777778
0.002168,0.005217,0.113049,0.093185,0.024225,0.029821,0.01679,0.123483,0.140996,0.001134,0.083194,0.713419,0.929293
0.004336,0.003478,0.377503,0.077184,0.04276,0.059642,0.026864,0.175191,0.060526,0.000496,0.012529,0.450879,0.777778
0.001084,0.001739,0.038679,0.012236,0.011745,0.00994,0.003358,0.049659,0.045547,0,0.042766,0.473622,0.959596
0.007046,0,0.336725,0.04311,0.031015,0.607356,0.578744,0.114406,0.016223,0,0.010775,0.481132,0.616162
0.001626,0.001739,0.02689,0.00753,0.004221,0.109344,0.036938,0.041472,0.023616,0.000071,0.953141,0.837186,0.878788
0,0,0.015423,0.009413,0.007157,0.00994,0.003358,0.00068,0.009196,0,0.018126,0.782294,0.979798
0.001084,0.001739,0.00436,0.000753,0.002019,0.00994,0.003358,0.000059,0.013359,0,0.535834,0.827298,0.989899
0.008672,0.02087,0.234173,0.066642,0.043494,0.079523,0.097549,0.160298,0.046543,0.00078,0.027731,0.439841,0.808081
0.00813,0.008696,0.13259,0.033133,0.024775,0.029821,0.013432,0.01855,0.015055,0.000283,0.017875,0.472225,0.888889
0.005962,0.017391,0.037064,0.009413,0.008992,0.029821,0.020148,0.004531,0.011674,0.000354,0.050535,0.449463,0.969697
0.004336,0.001739,0.352632,0.063818,0.055423,0.128728,0.050201,0.209096,0.181921,0.000142,0.012863,0.450398,0.737374
0.017344,0.074783,0.118702,0.031062,0.109011,0.00994,0.003358,0.009726,0.051126,0.000638,0.106833,0.760028,0.929293
0.002168,0,0.120074,0.030873,0.025509,0.119284,0.030222,0.035312,0.022368,0,0.017374,0.470643,0.909091
0.008672,0.008696,0.242813,0.053276,0.033584,0.029821,0.010074,0.128908,0.02841,0,0.028817,0.432021,0.878788
0.00542,0.015652,0.054344,0.021273,0.015232,0.039761,0.026864,0.004829,0.01294,0.000461,0.082944,0.453696,0.949495
0.017344,0.078261,0.40948,0.046687,0.031565,0.059642,0.020148,0.024657,0.015558,0.00163,0.007183,0.455805,0.838384
0.011924,0.003478,0.318395,0.087349,0.026427,0.398608,0.144728,0.056177,0.021611,0.000177,0.192867,0.489186,0.686869
0.001084,0,0.070736,0.009224,0.007157,0.079523,0.080591,0.04387,0.011531,0.000425,0.050451,0.783044,0.949495
0.01084,0.006957,0.243217,0.063065,0.041476,0.139165,0.043653,0.273617,0.073558,0.000177,0.040428,0.465841,0.757576
0.000542,0,0.164567,0.013742,0.011195,0.00994,0.003358,0.015989,0.029163,0.000496,0.385483,0.771646,0.959596
0.001626,0.003478,0.398902,0.031815,0.035052,0.019881,0.003358,0.083535,0.063831,0.000709,0.221433,0.73214,0.909091
0,0,0.004926,0.002259,0.002569,0.00994,0.003358,0.000067,0.003826,0,0.603324,0.83319,0.979798
0.001626,0,0.024144,0.004142,0.00312,0.099404,0.060443,0.017644,0.00799,0.000071,0.561477,0.824626,0.919192
0.00813,0.005217,0.165778,0.028803,0.020554,0.099404,0.040296,0.016079,0.016917,0,0.054043,0.455261,0.878788
0,0,0.004118,0.00113,0.001652,0.00994,0.003358,0.000715,0.003984,0,0.600819,0.830828,0.989899
0.00271,0.001739,0.017846,0.006212,0.005689,0.019881,0.006716,0.013497,0.005937,0.000142,0.048279,0.784711,0.909091
0.001084,0,0.047481,0.015625,0.013213,0.089463,0.010074,0.015259,0.000494,0,0.54853,0.835056,0.949495
0.003794,0.001739,0.067749,0.019767,0.007524,0.079523,0.057085,0.12814,0.000875,0.000567,0.514367,0.771676,0.909091
0,0,0.088178,0.011107,0.00991,0.019881,0.006716,0.043174,0.031778,0.000142,0.567908,0.836961,0.969697
0,0,0.14551,0.017131,0.012479,0.00994,0.003358,0.043453,0.015906,0.000354,0.337955,0.792126,0.89899
0.000542,0,0.455023,0.030497,0.033584,0.00994,0.003358,0.020146,0.104702,0.000071,0.021467,0.451793,0.89899
0.011382,0.031304,0.217216,0.053652,0.037438,0.029821,0.006716,0.148251,0.143529,0.060595,0.002673,0.000005,0
0,0,0.012516,0.006777,0.004772,0.00994,0.003358,0.000292,0.004787,0.000142,0.110174,0.780031,0.989899
0.004336,0.010435,0.110142,0.022026,0.022573,0.019881,0.010074,0.054614,0.015838,0.00124,0.205229,0.488248,0.939394
0,0,0.006379,0.001318,0.00312,0.00994,0.003358,0.000108,0.002933,0,0.438941,0.829138,0.989899
0.002168,0.001739,0.151324,0.034827,0.02661,0.039761,0.013432,0.102342,0.093927,0.00078,0.090879,0.684589,0.909091
0.000542,0,0.065245,0.012048,0.005506,0.029821,0.01679,0.006308,0.010107,0.000886,0.233796,0.450019,0.959596
0.003252,0.001739,0.180798,0.025979,0.017618,0.119284,0.013432,0.014629,0.004805,0.000496,0.020297,0.762024,0.929293
0.004878,0.006957,0.042797,0.007907,0.006974,0.059642,0.026864,0.074676,0.00757,0.000354,0.500167,0.827042,0.949495
0.01355,0.015652,0.328246,0.044992,0.023491,0.208748,0.154466,0.099176,0.02274,0.000992,0.215085,0.679727,0.757576
0.065041,0.194783,0.145995,0.041792,0.027344,0.138668,0.063633,0.066499,0.059201,0,0.008436,0.431691,0.848485
0,0,0.039325,0.007342,0.034685,0.00994,0.003358,0.002588,0.123249,0,0.009188,0.779947,0.969697
0.001626,0,0.082526,0.012801,0.00679,0.059642,0.030222,0.030513,0.004115,0.00085,0.006515,0.759299,0.949495
0.005962,0.006957,0.34698,0.032191,0.026427,0.258449,0.087307,0.057809,0.002668,0.00085,0.014868,0.645198,0.858586
0.002168,0.001739,0.037548,0.006965,0.00367,0.159046,0.050369,0.04542,0.033902,0.000213,0.518877,0.824505,0.868687
0.009214,0.041739,0.056363,0.007718,0.010644,0.019881,0.006716,0.000954,0.006734,0.000177,0.053959,0.462489,0.939394
0.047696,0.102609,0.239018,0.058923,0.046247,0.149105,0.104097,0.119146,0.217391,0,0.009188,0.461161,0.737374
0.003794,0.006957,0.068798,0.01506,0.013397,0.049702,0.073875,0.085612,0.080237,0.000177,0.009522,0.44121,0.89899
0.001626,0,0.104651,0.023532,0.021105,0.039761,0.010074,0.073992,0.022402,0.000709,0.020548,0.496764,0.929293
0.000542,0.001739,0.011386,0.00113,0.002753,0.00994,0.003358,0.004673,0.03641,0,0.652105,0.834249,0.969697
0.021138,0.003478,0.325258,0.041604,0.028262,0.378728,0.312962,0.02783,0.015961,0.000602,0.025226,0.488618,0.747475
0.00271,0.003478,0.125242,0.022402,0.013213,0.029821,0.040296,0.014418,0.013087,0.000177,0.012195,0.44647,0.949495
0.014634,0.064348,0.103198,0.035768,0.02294,0.029821,0.013432,0.008477,0.016955,0,0.008854,0.476512,0.929293
0.030352,0.01913,0.306928,0.047628,0.028629,0.535785,0.623405,0.072569,0.020243,0,0.008687,0.485464,0.59596
0.011924,0.022609,0.130329,0.029556,0.018168,0.099404,0.057085,0.181215,0.098428,0.862863,0.002255,0.000006,0
0.021138,0.067826,0.057574,0.007342,0.005689,0.049702,0.013432,0.005392,0.002964,0.000354,0.397177,0.745721,0.949495
0.001084,0,0.141311,0.020143,0.018903,0.039761,0.043486,0.022104,0.026601,0.000602,0.036335,0.451907,0.929293
0.099729,0.24,0.377342,0.116717,0.071022,0.079523,0.077233,0.052216,0.087469,0.000106,0.007852,0.453029,0.777778
0.009756,0.043478,0.025759,0.01939,0.010461,0.00994,0.003358,0.11208,0.14777,0.000709,0.336619,0.813771,0.89899
0.009756,0.04,0.006702,0.001506,0.004772,0.00994,0.003358,0.000059,0.007155,0,0.435934,0.8284,0.989899
0.001626,0.001739,0.24031,0.056476,0.026794,0.019881,0.006716,0.056375,0.017487,0.000248,0.043435,0.479843,0.909091
0.019512,0.066087,0.047965,0.01939,0.007708,0.039761,0.047011,0.033447,0.03288,0.000354,0.011694,0.763327,0.959596
0.000542,0.001739,0.020995,0.03012,0.008258,0.00994,0.003358,0.129763,0.15536,0.000567,0.451721,0.814922,0.969697
0.001084,0.001739,0.015504,0.003953,0.005506,0.029821,0.006716,0.035551,0.00788,0.000071,0.616438,0.836284,0.979798
0.000542,0,0.379845,0.079443,0.035419,0.019881,0.01679,0.014576,0.035367,0,0.016539,0.503531,0.858586
0.013008,0.022609,0.184997,0.045557,0.026977,0.029821,0.010074,0.014359,0.04899,0.000461,0.007601,0.4902,0.888889
0.007046,0,0.280523,0.032568,0.023674,0.069085,0.026696,0.067217,0.051873,0.00078,0.042683,0.472291,0.838384
0.00271,0.001739,0.111515,0.03125,0.013764,0.109344,0.036938,0.183045,0.009965,0,0.008938,0.435583,0.89899
0.000542,0.001739,0.003957,0.001318,0.001101,0.00994,0.003358,0.004291,0.00832,0.000071,0.714501,0.831185,1
0.00271,0,0.0625,0.007718,0.008258,0.049702,0.043653,0.007371,0.009967,0,0.01846,0.453118,0.959596
0.00542,0.015652,0.037952,0.015248,0.011745,0.029821,0.03358,0.008867,0.010501,0.000567,0.06582,0.449653,0.969697
0.001626,0.001739,0.142603,0.035015,0.029363,0.039761,0.060275,0.041945,0.012409,0.000248,0.033578,0.485846,0.909091
0.009756,0.026087,0.189438,0.053087,0.024959,0.069583,0.023506,0.166282,0.04908,0.000921,0.074006,0.504766,0.858586
0.003794,0.001739,0.107962,0.027673,0.020921,0.347913,0.094023,0.099601,0.005371,0.000213,0.695205,0.817896,0.838384
0.008672,0.008696,0.267765,0.107681,0.042393,0.019881,0.003358,0.422937,0.583208,0.000567,0.01019,0.462205,0.818182
0.001626,0,0.09488,0.019014,0.01615,0.159046,0.161182,0.028717,0.012976,0.000638,0.006432,0.781533,0.919192
0.005962,0.01913,0.18427,0.096386,0.041659,0.00994,0.003358,0.263385,0.366862,0.000142,0.032409,0.465781,0.929293
0.002168,0.001739,0.308624,0.050452,0.035419,0.119284,0.013432,0.05191,0.063806,0.000283,0.012529,0.449954,0.848485
0.01626,0.02087,0.247093,0.027297,0.023307,0.377734,0.332438,0.033576,0.023111,0,0.031073,0.480125,0.727273
0.03252,0.142609,0.109981,0.012048,0.006607,0.049702,0.040296,0.053405,0.006831,0.000142,0.062145,0.446143,0.919192
0.006504,0.02087,0.044816,0.026167,0.009176,0.00994,0.003358,0.101162,0.106105,0.000425,0.108086,0.778243,0.959596
0.009214,0,0.306282,0.076242,0.063865,0.765408,0.594359,0.112496,0.126275,0,0.026562,0.481023,0.565657
0.003252,0,0.257994,0.069654,0.024775,0.059642,0.040296,0.461759,0.0136,0.000532,0.009188,0.487128,0.828283
0.030352,0.102609,0.606912,0.129518,0.150303,0.238569,0.083949,0.2078,0.061265,0.002126,0.19128,0.611025,0.575758
0.001084,0,0.184109,0.034639,0.021288,0.019881,0.010074,0.058146,0.022535,0.000283,0.011527,0.456114,0.919192
0.003252,0.001739,0.186127,0.045745,0.028629,0.059642,0.060443,0.231048,0.261455,0.058824,0.00284,0.000004,0
0.00813,0.024348,0.240068,0.028238,0.021655,0.00994,0.003358,0.004351,0.013796,0.225372,0.003174,0.000002,0
0.001084,0,0.333737,0.03878,0.028629,0.019881,0.010074,0.038566,0.041954,0.000213,0.038757,0.476708,0.89899
0.010298,0,0.158995,0.021461,0.006056,0.139165,0.060443,0.04082,0.011102,0.000213,0.018877,0.777981,0.909091
0.010298,0.015652,0.320817,0.124247,0.100202,0.337972,0.080591,0.217649,0.135405,0.000496,0.013699,0.460537,0.666667
0.00542,0.003478,0.18863,0.02692,0.015232,0.099404,0.036938,0.046319,0.017628,0.000425,0.135566,0.683166,0.89899
0.00271,0.003478,0.24677,0.034262,0.023674,0.099404,0.013432,0.052076,0.002947,0.000425,0.008353,0.615987,0.909091
0,0,0.00646,0.006777,0.004037,0.00994,0.003358,0.099729,0.135424,0.000496,0.463832,0.818278,0.979798
0.001626,0.003478,0.246609,0.039533,0.01982,0.00994,0.003358,0.020643,0.029432,0.000425,0.112345,0.781974,0.868687
0.000542,0,0.413275,0.031062,0.028446,0.00994,0.003358,0.040511,0.030778,0.001205,0.006432,0.451978,0.878788
0.008672,0.008696,0.044654,0.011672,0.004955,0.109344,0.03358,0.069399,0.031491,0.000283,0.649933,0.832274,0.888889
0.017344,0.006957,0.253068,0.033133,0.024408,0.258449,0.094023,0.133488,0.051849,0.00163,0.103993,0.684432,0.808081
0.003252,0.005217,0.233285,0.025414,0.015416,0.00994,0.003358,0.117784,0.146599,0.001063,0.206816,0.687142,0.939394
0.003794,0.008696,0.982558,0.049134,0.038356,0.029821,0.013432,0.056041,0.022447,0.000425,0.011694,0.43884,0.808081
0.009756,0.048696,0.013889,0.003012,0.002202,0.00994,0.003358,0.001214,0.006697,0.000071,0.526896,0.825872,0.989899
0,0,0.02051,0.00753,0.002936,0.00994,0.003358,0.00587,0.013022,0,0.61836,0.836403,0.989899
0.000542,0,0.021722,0.013366,0.005139,0.019881,0.003358,0.105588,0.013579,0.000071,0.092048,0.786451,0.949495
0.005962,0.012174,0.169412,0.026544,0.019086,0.019881,0.010074,0.021017,0.05,0,0.022051,0.47286,0.89899
0.004336,0.008696,0.212048,0.063065,0.035603,0.089463,0.077233,0.098447,0.015857,0.000425,0.086786,0.504101,0.838384
0.003252,0,0.109415,0.014872,0.007891,0.298211,0.308932,0.002862,0.003713,0.000354,0.007016,0.781029,0.868687
0.005962,0.001739,0.357154,0.117093,0.100385,0.277833,0.030222,0.233012,0.177175,0.001417,0.021634,0.450275,0.727273
0.001084,0.001739,0.00428,0.00113,0.001468,0.00994,0.003358,0.002902,0.006966,0,0.526311,0.82422,1
0.000542,0.001739,0.133479,0.013366,0.015783,0.00994,0.003358,0.002652,0.030671,0.000213,0.006014,0.503563,0.919192
0.000542,0,0.143976,0.021837,0.021472,0.00994,0.003358,0.01883,0.028761,0.000354,0.017792,0.769127,0.979798
0.019512,0.078261,0.293605,0.080196,0.068453,0.28827,0.157824,0.228086,0.355631,0.000283,0.011694,0.464774,0.757576
0.01897,0.076522,0.125404,0.030309,0.015783,0.039761,0.023506,0.018658,0.011745,0.000709,0.010441,0.495596,0.89899
0.002168,0.001739,0.419251,0.083208,0.055607,0.149105,0.030222,0.038648,0.00514,0.001134,0.01445,0.619188,0.828283
0,0,0.013404,0.002259,0.003487,0.039761,0.010074,0.000452,0.01227,0.000496,0.106749,0.788198,0.939394
0.001084,0.001739,0.015181,0.006401,0.00624,0.019881,0.006716,0.000901,0.005965,0.000354,0.024724,0.776406,0.939394
0.002168,0,0.133075,0.023908,0.034869,0.218688,0.127602,0.075732,0.095686,0,0.008019,0.461865,0.828283
0.002168,0.001739,0.116521,0.045369,0.038906,0.168986,0.01679,0.055881,0.030166,0.000425,0.554711,0.819669,0.89899
0,0,0.026324,0.008471,0.008258,0.00994,0.003358,0.003991,0.014401,0,0.006682,0.778475,0.989899
0.004336,0.001739,0.223595,0.031627,0.014682,0.049702,0.026864,0.080106,0.006536,0.000213,0.288674,0.777932,0.929293
0.0271,0.113043,0.176276,0.066077,0.035603,0.019881,0.030222,0.071922,0.040924,0.051736,0.002756,0.000004,0
0.03252,0.126957,0.23385,0.023532,0.016333,0.099404,0.030222,0.018846,0.016609,0.001134,0.006515,0.453285,0.858586
0.001084,0,0.186773,0.025979,0.012296,0.059642,0.030222,0.026324,0.008471,0.000567,0.028984,0.448447,0.888889
0.00271,0,0.059835,0.012801,0.007157,0.019881,0.030222,0.056,0.008428,0,0.007016,0.43371,0.949495
0.002168,0.005217,0.211725,0.022779,0.015232,0.049702,0.057085,0.021625,0.044191,0.000142,0.030989,0.456159,0.878788
0.007588,0.010435,0.137678,0.047628,0.025142,0.00994,0.003358,0.0461,0.014042,0.00078,0.018376,0.466039,0.888889
