@relation kin8nm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute theta1 numeric
@attribute theta2 numeric
@attribute theta3 numeric
@attribute theta4 numeric
@attribute theta5 numeric
@attribute theta6 numeric
@attribute theta7 numeric
@attribute theta8 numeric
@attribute y numeric

@data
0.168983,0.76119,0.59956,0.384792,0.284077,0.55774,0.532453,0.146306,0.414698
0.883562,0.892997,0.877511,0.555609,0.687345,0.622697,0.542198,0.160854,0.416597
0.929745,0.999704,0.119854,0.441856,0.70633,0.098424,0.296246,0.482955,0.585378
0.082971,0.286228,0.952948,0.292244,0.745232,0.715198,0.158831,0.820545,0.505596
0.38979,0.864733,0.930505,0.665839,0.510664,0.392309,0.934035,0.268412,0.10375
0.714224,0.000415,0.74355,0.413597,0.539477,0.877843,0.013894,0.80824,0.513705
0.084483,0.591449,0.781261,0.506013,0.752458,0.322104,0.308325,0.618532,0.538097
0.799427,0.286805,0.553806,0.193315,0.939129,0.225196,0.130416,0.669463,0.303254
0.978723,0.561642,0.936711,0.567351,0.994676,0.877873,0.418376,0.00698,0.151463
0.193481,0.372257,0.04017,0.726813,0.474249,0.82466,0.500285,0.351613,0.567078
0.588623,0.630494,0.78046,0.841534,0.579023,0.688228,0.973711,0.065699,0.335072
0.25429,0.469474,0.093026,0.257646,0.316623,0.228194,0.749365,0.454967,0.555118
0.539145,0.430923,0.069463,0.389226,0.624146,0.245692,0.680461,0.789343,0.751342
0.744581,0.555806,0.067606,0.056806,0.630713,0.279239,0.77264,0.262299,0.70079
0.249146,0.286313,0.869617,0.083029,0.985131,0.970213,0.814256,0.13186,0.376981
0.083864,0.284577,0.467776,0.657024,0.073787,0.416004,0.150989,0.569067,0.7705
0.390248,0.1121,0.128839,0.31758,0.710954,0.036276,0.149524,0.970256,0.468456
0.405073,0.531418,0.950205,0.323015,0.466943,0.44075,0.521399,0.482269,0.416245
0.558935,0.428351,0.829185,0.652418,0.79491,0.830636,0.778949,0.287928,0.128074
0.326644,0.324903,0.95559,0.926683,0.359663,0.102662,0.838968,0.548575,0.273799
0.500878,0.823714,0.319185,0.85285,0.926025,0.93312,0.430773,0.832373,0.647075
0.631744,0.652948,0.90658,0.378951,0.780345,0.143764,0.832794,0.897459,0.467268
0.934583,0.821896,0.664279,0.427778,0.591139,0.563122,0.686053,0.948751,0.471427
0.387074,0.102029,0.544584,0.76353,0.937904,0.062961,0.746865,0.332425,0.739326
0.071136,0.279737,0.951168,0.713393,0.402638,0.836939,0.678521,0.827725,0.235976
0.491725,0.767258,0.010796,0.363961,0.136755,0.011151,0.162636,0.832803,0.691473
0.80702,0.880511,0.118624,0.579793,0.904619,0.271169,0.863927,0.124931,0.600608
0.589923,0.169058,0.282458,0.769926,0.037189,0.354772,0.856439,0.198556,0.333306
0.106645,0.742015,0.663628,0.184843,0.680262,0.149148,0.028375,0.650408,0.151071
0.248137,0.652045,0.614539,0.218388,0.677652,0.035701,0.658008,0.991791,0.215541
0.122481,0.652806,0.616975,0.819419,0.801301,0.789463,0.449129,0.145448,0.093797
0.380405,0.429539,0.552827,0.712277,0.759577,0.271695,0.306719,0.757795,0.595458
0.994802,0.288653,0.479856,0.627008,0.578951,0.197828,0.144306,0.44223,0.53356
0.406518,0.622902,0.139998,0.013299,0.119011,0.011316,0.839599,0.875306,0.422349
0.84209,0.888192,0.489645,0.112666,0.711814,0.045305,0.033156,0.904519,0.40005
0.962709,0.255165,0.656008,0.573346,0.904339,0.159876,0.995178,0.508549,0.488371
0.068996,0.81983,0.555928,0.437517,0.341877,0.300926,0.505243,0.635373,0.558895
0.53151,0.378924,0.60922,0.382948,0.031113,0.372093,0.291071,0.510371,0.424975
0.423384,0.679719,0.226235,0.572905,0.576248,0.193666,0.184346,0.244076,0.657954
0.280139,0.723957,0.794183,0.03906,0.699794,0.077549,0.705143,0.114869,0.519663
0.954402,0.178552,0.725169,0.922783,0.915948,0.961984,0.53478,0.215212,0.110041
0.451285,0.291117,0.875497,0.328114,0.423648,0.150943,0.640404,0.36752,0.521268
0.182145,0.023322,0.287229,0.317552,0.219014,0.20443,0.624518,0.208398,0.517204
0.082987,0.555992,0.853965,0.85663,0.292396,0.946807,0.66699,0.935284,0.167758
0.658082,0.425293,0.416341,0.895727,0.497875,0.131788,0.398012,0.172831,0.592622
0.566515,0.934547,0.712306,0.759735,0.620608,0.335242,0.301873,0.631366,0.636567
0.723764,0.272318,0.692345,0.966626,0.178262,0.987194,0.71552,0.209051,0.435209
0.40862,0.091693,0.230331,0.927523,0.437392,0.75001,0.919746,0.894525,0.508015
0.174029,0.580875,0.624125,0.957116,0.180958,0.347228,0.884498,0.669493,0.24104
0.676505,0.599541,0.719066,0.151469,0.758513,0.38943,0.554931,0.519554,0.567188
0.183948,0.290163,0.309752,0.51436,0.703811,0.513229,0.273867,0.447619,0.901646
0.379064,0.998158,0.369101,0.429454,0.414745,0.699721,0.07779,0.389446,0.575361
0.461339,0.307122,0.788218,0.928234,0.602095,0.32731,0.050315,0.436886,0.523631
0.147624,0.990033,0.474569,0.910125,0.055692,0.702735,0.352156,0.142389,0.191441
0.933408,0.759007,0.281977,0.658576,0.61851,0.988102,0.706803,0.389469,0.307749
0.638306,0.208057,0.587468,0.388376,0.913204,0.012868,0.441221,0.826176,0.374884
0.220369,0.137608,0.666352,0.76846,0.319349,0.130841,0.405403,0.834075,0.609219
0.467882,0.212863,0.395303,0.543382,0.446706,0.422415,0.499431,0.485268,0.696096
0.116829,0.920767,0.143268,0.020064,0.700368,0.752463,0.607781,0.6549,0.843106
0.389876,0.68679,0.443292,0.77189,0.563585,0.562693,0.405385,0.430994,0.51832
0.15944,0.563166,0.65231,0.17762,0.896671,0.846365,0.196712,0.19452,0.642542
0.510162,0.987317,0.397454,0.866015,0.478186,0.395472,0.51535,0.86658,0.603941
0.656239,0.104181,0.292815,0.570733,0.731166,0.031901,0.125116,0.365101,0.374326
0.605307,0.440142,0.726013,0.539151,0.130136,0.939528,0.361533,0.584787,0.221676
0.655411,0.492852,0.054779,0.931014,0.675029,0.824826,0.275178,0.972977,0.620286
0.686773,0.307551,0.296445,0.607724,0.735352,0.47496,0.09754,0.185216,0.754521
0.74838,0.215791,0.729181,0.020389,0.477986,0.677751,0.958127,0.617337,0.459125
0.092053,0.126463,0.289045,0.242739,0.370603,0.16638,0.861197,0.612328,0.635565
0.015312,0.911515,0.36146,0.931768,0.777042,0.583686,0.988462,0.48849,0.200484
0.312779,0.210315,0.370646,0.277495,0.083697,0.596953,0.645026,0.767639,0.404918
0.495034,0.08907,0.749253,0.862859,0.248405,0.527262,0.301776,0.771461,0.558874
0.414597,0.492856,0.628535,0.541999,0.217722,0.495147,0.079565,0.955542,0.420238
0.620728,0.381399,0.830791,0.788083,0.580403,0.873775,0.891264,0.38259,0.346355
0.817744,0.274827,0.947696,0.240646,0.524482,0.977675,0.259968,0.295764,0.232808
0.819516,0.262689,0.655985,0.758711,0.757315,0.810444,0.50435,0.147801,0.144051
0.587086,0.275458,0.167279,0.754016,0.561218,0.818837,0.265902,0.270405,0.490042
0.43274,0.869253,0.968833,0.870039,0.108587,0.84803,0.228684,0.273096,0.278857
0.52011,0.969064,0.888396,0.17173,0.540856,0.379661,0.784734,0.465151,0.560887
0.838253,0.358799,0.063189,0.916605,0.925604,0.36186,0.048995,0.825499,0.436127
0.492958,0.47001,0.635223,0.529125,0.702169,0.241959,0.171982,0.460034,0.548909
0.539201,0.436429,0.238103,0.490985,0.815566,0.537317,0.932178,0.879579,0.710193
0.689939,0.090148,0.239764,0.703713,0.484463,0.459297,0.80122,0.664374,0.630075
0.961703,0.617587,0.147542,0.738255,0.223308,0.494158,0.089285,0.540361,0.595376
0.161948,0.562699,0.274004,0.073009,0.447272,0.260432,0.231085,0.879613,0.431673
0.657002,0.127037,0.601858,0.302302,0.216431,0.952484,0.142807,0.238967,0.466429
0.425216,0.546678,0.513175,0.649394,0.886374,0.525241,0.645816,0.306095,0.506315
0.076935,0.88057,0.090951,0.116139,0.4303,0.552088,0.580948,0.646399,0.603454
0.939971,0.157731,0.208873,0.934687,0.008143,0.645015,0.480905,0.678001,0.30708
0.927789,0.384611,0.006304,0.329048,0.546185,0.116637,0.286641,0.387419,0.560143
0.203166,0.249944,0.618821,0.003604,0.480666,0.76718,0.735919,0.388025,0.715296
0.358828,0.089325,0.576313,0.230585,0.412036,0.851447,0.733141,0.575428,0.50907
0.370017,0.783601,0.194367,0.730389,0.059981,0.791483,0.03962,0.789834,0.563122
0.413576,0.526845,0.213419,0.918353,0.695051,0.220477,0.628828,0.502087,0.7471
0.45781,0.581087,0.39443,0.890294,0.201531,0.580747,0.09045,0.115204,0.39225
0.841397,0.152356,0.469315,0.474701,0.48704,0.21969,0.808921,0.852495,0.588287
0.327724,0.052912,0.982824,0.116799,0.528206,0.36188,0.498349,0.829034,0.508725
0.652438,0.834604,0.009475,0.016363,0.336614,0.580224,0.426521,0.830088,0.470691
0.724573,0.662388,0.919137,0.601014,0.585239,0.416652,0.38973,0.519475,0.412444
0.001781,0.47232,0.688725,0.294646,0.796323,0.920984,0.118449,0.120191,0.549454
0.923731,0.252232,0.389179,0.020261,0.108316,0.224945,0.318755,0.606115,0.250914
0.002284,0.535015,0.222064,0.081288,0.978035,0.665624,0.407871,0.152943,0.893632
0.372342,0.885674,0.684223,0.403702,0.816652,0.397754,0.968796,0.629348,0.575757
0.491536,0.930019,0.726021,0.266871,0.732068,0.370116,0.150393,0.319596,0.529595
0.629329,0.173054,0.190723,0.37305,0.284797,0.975468,0.12427,0.383891,0.496909
0.354089,0.906403,0.976327,0.279483,0.791877,0.722026,0.139323,0.148657,0.469684
0.722562,0.299993,0.838029,0.267326,0.390186,0.131368,0.096548,0.643299,0.279075
0.20427,0.184808,0.583203,0.022997,0.871528,0.275334,0.283204,0.60825,0.294853
0.903269,0.42493,0.995644,0.047327,0.940196,0.352183,0.975946,0.013454,0.127553
0.133636,0.830557,0.472759,0.824234,0.930219,0.635017,0.311323,0.062622,0.567919
0.845626,0.662932,0.867199,0.602257,0.255634,0.11592,0.508532,0.796399,0.370317
0.396445,0.610823,0.829814,0.169993,0.695013,0.71149,0.556849,0.754907,0.503832
0.556778,0.876759,0.530046,0.735899,0.568276,0.094715,0.51307,0.950285,0.543287
0.08365,0.111863,0.628587,0.491406,0.712322,0.397924,0.820127,0.108616,0.412031
0.788542,0.546787,0.703572,0.780469,0.456737,0.226464,0.809742,0.215554,0.346762
0.057255,0.725835,0.91029,0.310745,0.285234,0.190283,0.299232,0.117844,0.411716
0.211609,0.742853,0.005872,0.495175,0.125875,0.240749,0.32059,0.176665,0.451374
0.242676,0.740691,0.371353,0.089913,0.056806,0.211384,0.236393,0.01231,0.261566
0.354374,0.402111,0.638362,0.309615,0.352086,0.80133,0.340011,0.861601,0.52221
0.519391,0.350282,0.997903,0.515908,0.602836,0.667532,0.606506,0.752356,0.187196
0.766966,0.323638,0.431767,0.429201,0.510052,0.461512,0.97169,0.098629,0.296901
0.450052,0.565325,0.949602,0.667997,0.252264,0.692907,0.786379,0.490508,0.237129
0.468717,0.267411,0.694013,0.682748,0.063668,0.841463,0.688085,0.666587,0.090872
0.147523,0.621073,0.256827,0.502279,0.657868,0.026237,0.896278,0.705444,0.815836
0.233407,0.139845,0.915768,0.444786,0.336303,0.76773,0.506374,0.269087,0.293624
0.578415,0.803925,0.068389,0.512493,0.365435,0.100332,0.290991,0.142714,0.606519
0.699581,0.096299,0.026257,0.051393,0.931611,0.781829,0.841955,0.849582,0.797582
0.990065,0.988772,0.960395,0.13007,0.649945,0.989533,0.633719,0.902623,0.400506
0.810776,0.560761,0.079029,0.982903,0.189766,0.050827,0.287014,0.662758,0.767326
0.702955,0.558943,0.844772,0.40652,0.77319,0.951226,0.007238,0.403735,0.516497
0.69248,0.008087,0.914521,0.612491,0.340624,0.387023,0.461961,0.407197,0.460898
0.662751,0.518315,0.112818,0.117726,0.972174,0.06074,0.940919,0.549061,0.825858
0.042476,0.228309,0.706277,0.586527,0.326643,0.519507,0.6939,0.989858,0.558566
0.830782,0.498258,0.373864,0.902223,0.010866,0.185893,0.600436,0.68157,0.550618
0.936184,0.162217,0.831841,0.901761,0.313907,0.464953,0.965171,0.33075,0.180216
0.295401,0.775455,0.600552,0.141706,0.996625,0.517729,0.243134,0.696011,0.543374
0.427458,0.634749,0.555555,0.477185,0.219626,0.31675,0.622604,0.857164,0.472845
0.753118,0.976492,0.33024,0.845203,0.580009,0.258749,0.506374,0.240577,0.664483
0.720538,0.188311,0.694979,0.908625,0.895062,0.67332,0.295155,0.352232,0.44033
0.193177,0.301741,0.489459,0.454705,0.437692,0.720012,0.820055,0.462236,0.40088
0.479616,0.563127,0.521367,0.173034,0.227727,0.285284,0.615748,0.860003,0.360329
0.306959,0.317928,0.777959,0.812644,0.717353,0.53681,0.288885,0.919631,0.568695
0.674063,0.597965,0.05433,0.87681,0.995411,0.930216,0.439468,0.292914,0.553967
0.148969,0.806202,0.758129,0.924811,0.824508,0.34953,0.948314,0.286703,0.163507
0.525954,0.357608,0.794721,0.395839,0.760252,0.069048,0.968659,0.975176,0.457523
0.059742,0.455118,0.753944,0.153937,0.916453,0.121217,0.84995,0.108933,0.587358
0.994139,0.169295,0.471698,0.976659,0.915905,0.724422,0.986176,0.538747,0.04405
0.269945,0.7298,0.033085,0.483534,0.716073,0.392871,0.221691,0.782675,0.617068
0.620284,0.36429,0.698897,0.512533,0.493004,0.328101,0.266243,0.268916,0.544623
0.347026,0.743842,0.348269,0.729157,0.748449,0.990671,0.952159,0.268085,0.441151
0.029173,0.348551,0.693225,0.224886,0.563505,0.185369,0.579949,0.309584,0.597823
0.259945,0.244663,0.008131,0.98004,0.536363,0.664021,0.687572,0.244397,0.641332
0.573372,0.335007,0.327981,0.289749,0.421374,0.460353,0.261569,0.506729,0.548112
0.955368,0.62556,0.733279,0.739512,0.992564,0.219364,0.416224,0.0712,0.397789
0.690056,0.552104,0.158042,0.195555,0.985397,0.884695,0.340364,0.851937,0.776437
0.913447,0.076028,0.728942,0.191766,0.532549,0.464551,0.534916,0.449868,0.515861
0.187095,0.319574,0.275486,0.541768,0.314969,0.76518,0.925437,0.153458,0.63298
0.267828,0.260232,0.495263,0.912322,0.841458,0.250048,0.528669,0.28054,0.630273
0.053738,0.986871,0.071273,0.571169,0.609648,0.4756,0.952502,0.479179,0.512591
0.10337,0.613322,0.495334,0.868672,0.985951,0.422137,0.349172,0.397189,0.758788
0.200762,0.887787,0.269987,0.200885,0.850305,0.081888,0.55731,0.470989,0.713461
0.961227,0.437183,0.086018,0.747615,0.286329,0.861538,0.258457,0.86689,0.388588
0.165121,0.754919,0.292347,0.327696,0.535792,0.347806,0.11283,0.566765,0.589122
0.975857,0.513268,0.857569,0.293361,0.817482,0.094575,0.906103,0.308563,0.44363
0.019074,0.406721,0.988005,0.428542,0.684257,0.051911,0.612883,0.09229,0.425126
0.545172,0.815722,0.08442,0.607743,0.804379,0.169068,0.146442,0.025219,0.706805
0.032062,0.350681,0.43548,0.348886,0.489408,0.761907,0.727924,0.64932,0.698292
0.810374,0.044369,0.362201,0.305277,0.31876,0.239655,0.373765,0.734126,0.477255
0.955265,0.273189,0.831615,0.619764,0.549905,0.830418,0.825637,0.952368,0.227834
0.96847,0.736988,0.795555,0.319745,0.985015,0.44202,0.414725,0.083177,0.410249
0.888499,0.166123,0.776804,0.710552,0.120173,0.184842,0.153611,0.993807,0.193071
0.906397,0.415185,0.645925,0.631571,0.24823,0.799304,0.203522,0.00445,0.225826
0.70509,0.063859,0.091104,0.686054,0.266396,0.633133,0.944816,0.849181,0.483223
0.580727,0.813729,0.779525,0.046366,0.548953,0.449891,0.177867,0.168954,0.45568
0.55639,0.844806,0.382068,0.677278,0.001823,0.429111,0.822252,0.519667,0.090702
0.561337,0.121902,0.720533,0.598488,0.333872,0.268334,0.523265,0.344557,0.511592
0.695115,0.258836,0.964067,0.850199,0.503216,0.73088,0.137887,0.57098,0.181424
0.938303,0.514135,0.790134,0.844111,0.380492,0.895441,0.973105,0.099459,0.320607
0.906067,0.978371,0.671951,0.560469,0.969082,0.024585,0.571186,0.430791,0.621889
0.149588,0.76195,0.480899,0.105586,0.361949,0.006965,0.444638,0.774912,0.202509
0.928755,0.67589,0.65877,0.63432,0.348194,0.936794,0.82916,0.905494,0.204667
0.430079,0.379019,0.963098,0.864483,0.189748,0.878917,0.610912,0.88455,0.273221
0.810361,0.281838,0.499334,0.824143,0.467538,0.369746,0.022553,0.145995,0.522649
0.73208,0.087592,0.477474,0.073506,0.790044,0.759394,0.822592,0.95235,0.665015
0.168383,0.655307,0.112595,0.656304,0.584302,0.017467,0.233196,0.772923,0.514818
0.80273,0.476938,0.942935,0.215839,0.03896,0.404727,0.608963,0.496314,0.249126
0.497856,0.870096,0.639224,0.992971,0.450291,0.535967,0.25958,0.161623,0.251867
0.847326,0.128909,0.479011,0.544012,0.957749,0.768871,0.993143,0.393436,0.281964
0.959556,0.022735,0.932736,0.61113,0.904352,0.271823,0.298456,0.449408,0.401126
0.079124,0.688446,0.232822,0.258141,0.552468,0.352949,0.291207,0.43135,0.714302
0.733948,0.39816,0.491749,0.701146,0.055306,0.519855,0.469035,0.155655,0.106009
0.558093,0.943876,0.008963,0.607995,0.137396,0.038033,0.821659,0.173899,0.232275
0.17032,0.05812,0.317154,0.581118,0.681592,0.977696,0.573624,0.560247,0.624546
0.344286,0.363881,0.768857,0.021802,0.018376,0.152919,0.410934,0.841521,0.231424
0.991799,0.868144,0.090747,0.975896,0.520567,0.411568,0.438136,0.523717,0.589077
0.951912,0.323994,0.7794,0.67196,0.954491,0.493347,0.575773,0.361518,0.394703
0.60636,0.545374,0.279093,0.257856,0.147588,0.623844,0.52126,0.419327,0.411424
0.351804,0.97601,0.12221,0.906473,0.967724,0.378751,0.453448,0.252998,0.825273
0.331038,0.091666,0.547153,0.297355,0.532965,0.056133,0.884445,0.937349,0.620204
0.343709,0.119145,0.123696,0.536512,0.301669,0.103468,0.665816,0.848604,0.708297
0.288913,0.922369,0.516947,0.60519,0.334872,0.477742,0.660422,0.483112,0.33516
0.400568,0.621023,0.490655,0.455381,0.303608,0.41149,0.023944,0.459182,0.578793
0.840923,0.30952,0.629257,0.515992,0.921164,0.180705,0.184796,0.574671,0.442036
0.34695,0.302252,0.977082,0.844389,0.089037,0.289778,0.264604,0.077023,0.381268
0.755281,0.149645,0.517197,0.226086,0.998508,0.054483,0.410481,0.645985,0.378892
0.064928,0.502986,0.692269,0.14723,0.876302,0.383935,0.843561,0.724919,0.591457
0.161417,0.620712,0.953917,0.280651,0.175404,0.177332,0.621543,0.32255,0.411526
0.721477,0.084031,0.205467,0.89254,0.416572,0.613676,0.672676,0.996945,0.546611
0.970239,0.809594,0.757835,0.209109,0.303541,0.511884,0.951999,0.708027,0.410502
0.612912,0.366166,0.849218,0.90649,0.77954,0.100155,0.884933,0.655133,0.339002
0.452665,0.276136,0.630996,0.586503,0.066492,0.810382,0.861021,0.343727,0.352059
0.384684,0.255444,0.201771,0.490087,0.116883,0.774382,0.035209,0.64359,0.559448
0.902044,0.509334,0.638808,0.620955,0.957518,0.867132,0.491405,0.502733,0.391438
0.532571,0.295422,0.483262,0.322005,0.016768,0.338194,0.745613,0.957669,0.317996
0.266602,0.366331,0.381553,0.675662,0.496949,0.584507,0.625361,0.097518,0.327594
0.44181,0.04835,0.059067,0.444915,0.04648,0.388626,0.829563,0.837035,0.368106
0.949999,0.17614,0.356968,0.678014,0.819889,0.996092,0.390208,0.188139,0.340115
0.465956,0.759766,0.891278,0.979252,0.137669,0.261128,0.159266,0.711474,0.559773
0.748021,0.969256,0.48824,0.055431,0.268247,0.639997,0.242283,0.529658,0.41874
0.066467,0.578883,0.044763,0.970601,0.659949,0.796607,0.315881,0.136233,0.613196
0.019918,0.114459,0.965197,0.708014,0.308854,0.315985,0.114217,0.014195,0.454847
0.730409,0.178962,0.780412,0.991974,0.074763,0.405968,0.210118,0.505886,0.469715
0.089235,0.183134,0.274891,0.798742,0.116441,0.398366,0.792394,0.911261,0.428659
0.656393,0.304188,0.503729,0.307208,0.53154,0.657649,0.778108,0.744103,0.640754
0.19147,0.692414,0.354057,0.065861,0.359591,0.39941,0.706742,0.493821,0.651433
0.791362,0.069838,0.960782,0.209505,0.721087,0.204927,0.410578,0.289269,0.368437
0.443053,0.288035,0.579086,0.564674,0.74863,0.301116,0.457165,0.075972,0.513179
0.84988,0.235142,0.792417,0.754439,0.618158,0.563826,0.345741,0.989549,0.331224
0.894645,0.333465,0.047106,0.984939,0.9982,0.882287,0.889247,0.503192,0.278735
0.20261,0.712396,0.348249,0.59663,0.689865,0.995421,0.353418,0.668866,0.50155
0.018008,0.883286,0.347177,0.647652,0.056256,0.989591,0.899479,0.990864,0.388539
0.625273,0.809457,0.327923,0.860374,0.103601,0.023537,0.303901,0.583665,0.742441
0.194704,0.063553,0.749896,0.793418,0.740913,0.388168,0.788372,0.125526,0.100578
0.149386,0.675056,0.434978,0.872555,0.922831,0.305683,0.176416,0.196068,0.727561
0.545223,0.369215,0.920219,0.434211,0.098103,0.309745,0.437119,0.862676,0.444225
0.882004,0.512671,0.886446,0.841013,0.355412,0.561153,0.476011,0.808694,0.241361
0.76186,0.379277,0.29187,0.513367,0.492571,0.966468,0.054799,0.245146,0.577576
0.648391,0.6031,0.849557,0.744813,0.478114,0.499176,0.696676,0.085082,0.103959
0.703577,0.098863,0.339298,0.252809,0.535206,0.576808,0.256271,0.972688,0.473411
0.14829,0.066646,0.918352,0.125247,0.972356,0.029074,0.389196,0.326254,0.387723
0.122302,0.643492,0.492648,0.953839,0.381319,0.434749,0.142695,0.197401,0.572681
0.37403,0.907029,0.129962,0.094452,0.867357,0.996101,0.759568,0.24731,0.23166
0.858081,0.816186,0.82153,0.561583,0.849243,0.422577,0.132415,0.426185,0.523307
0.711704,0.143052,0.320814,0.81978,0.436306,0.475301,0.019718,0.433126,0.765306
0.732305,0.695489,0.288693,0.769571,0.9363,0.400679,0.183732,0.990167,0.320817
0.952733,0.757115,0.449793,0.218759,0.445215,0.516353,0.372912,0.882106,0.370452
0.40094,0.410012,0.90779,0.041659,0.643967,0.197423,0.503776,0.11313,0.469102
0.094873,0.128187,0.002273,0.592991,0.73104,0.212581,0.628568,0.008308,0.817943
0.404233,0.880764,0.875451,0.506087,0.011385,0.905872,0.72797,0.651513,0.178359
0.434591,0.412378,0.49969,0.432488,0.028031,0.305309,0.146501,0.554298,0.498268
0.633489,0.900003,0.469397,0.893163,0.773742,0.013956,0.735288,0.944274,0.585805
0.264236,0.745641,0.363976,0.672614,0.631588,0.407427,0.128594,0.151085,0.719106
0.693514,0.581326,0.666828,0.247507,0.689659,0.910754,0.809076,0.419212,0.224587
0.040721,0.170298,0.390761,0.032127,0.584017,0.325413,0.107764,0.322655,0.431736
0.334953,0.580321,0.805364,0.445544,0.259303,0.824679,0.755889,0.747141,0.183733
0.134768,0.272893,0.618484,0.254606,0.349995,0.004566,0.316246,0.528819,0.275657
0.869708,0.760374,0.92035,0.302813,0.453352,0.616438,0.245452,0.051786,0.30015
