@relation Folds5x2_pp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ﻿AT numeric
@attribute V numeric
@attribute AP numeric
@attribute RH numeric
@attribute PE numeric

@data
0.352125,0.253025,0.452363,0.601743,0.658013
0.249575,0.253025,0.470428,0.834987,0.790066
0.200283,0.201068,0.834447,0.678284,0.793907
0.607365,0.68363,0.572136,0.622654,0.378278
0.536827,0.777402,0.222717,0.701072,0.298808
0.124929,0.248577,0.480574,0.907105,0.947152
0.095467,0.265302,0.444197,0.751743,0.911788
0.807082,0.863701,0.342242,0.396381,0.271921
0.214448,0.345374,0.68102,0.800268,0.710464
0.778187,0.717972,0.516456,0.301475,0.334172
0.547025,0.685943,0.40683,0.946113,0.362649
0.7,0.851423,0.232863,0.935925,0.221987
0.084986,0.31121,0.521406,0.822788,0.788609
0.140227,0.215836,0.464489,0.741957,0.855497
0.716147,0.425979,0.2732,0.475067,0.22755
0.889235,0.863345,0.316258,0.307239,0.236556
0.245609,0.264413,0.294976,0.892761,0.761854
0.351558,0.222242,0.454096,0.843566,0.672715
0.152975,0.296619,0.616679,0.865416,0.821192
0.487535,0.425089,0.664687,0.43874,0.440132
0.710198,0.967616,0.337788,0.913405,0.192185
0.350708,0.326512,0.779263,0.770375,0.629669
0.379887,0.454093,0.527097,0.999464,0.532185
0.605099,0.658897,0.374907,0.856032,0.252053
0.449858,0.373665,0.659738,0.818767,0.563576
0.472238,0.474911,0.483049,0.571582,0.508079
0.351558,0.249644,0.526355,0.732708,0.671788
0.592351,0.659075,0.430339,0.740349,0.330596
0.683853,0.785587,0.407572,0.553083,0.18702
0.333144,0.249644,0.522643,0.758177,0.677881
0.133428,0.257829,0.486513,0.815013,0.831126
0.777337,0.847509,0.345459,0.477078,0.117351
0.67932,0.801423,0.351893,0.81059,0.234702
0.678187,0.633274,0.540955,0.37185,0.310861
0.750708,0.827224,0.398664,0.697051,0.123311
0.635411,0.8,0.408067,0.767694,0.214437
0.762606,0.762989,0.381589,0.419437,0.137351
0.929462,0.777402,0.192774,0.171448,0.068212
0.616431,0.795018,0.449641,0.767158,0.228742
0.359773,0.309786,0.608265,0.755898,0.570993
0.078754,0.248577,0.444444,0.619571,0.988609
0.637394,0.332562,0.328384,0.639946,0.297086
0.218697,0.228114,0.632022,0.667158,0.74543
0.713314,0.760854,0.459292,0.441287,0.22106
0.458074,0.496975,0.628557,0.776139,0.469536
0.78102,0.881495,0.256372,0.625067,0.178543
0.311898,0.235943,0.638951,0.780697,0.624503
0.794051,0.596797,0.305617,0.410456,0.273775
0.239377,0.31637,0.662955,0.984048,0.615762
0.531445,0.31032,0.500124,0.669169,0.532053
0.665439,0.588968,0.569661,0.591823,0.251523
0.644476,0.828826,0.344469,0.858311,0.23457
0.515581,0.490036,0.622618,0.446649,0.467682
0.275637,0.261388,0.541698,0.824263,0.715629
0.143059,0.281317,0.673843,0.718231,0.926755
0.320113,0.288612,0.681514,0.653619,0.532185
0.413598,0.286833,0.578817,0.263137,0.41947
0.244759,0.254982,0.272952,0.856434,0.69245
0.705666,0.754982,0.432071,0.506032,0.323444
0.801983,0.868327,0.500866,0.509383,0.169801
0.371955,0.28452,0.295224,0.971582,0.615497
0.384703,0.301068,0.357832,0.747855,0.623046
0.312181,0.290214,0.49369,0.787265,0.722517
0.343343,0.241103,0.498639,0.642761,0.663974
0.806232,0.8,0.372185,0.349196,0.131921
0.735127,0.889146,0.267261,0.724665,0.169139
0.248725,0.282918,0.376392,0.974665,0.721854
0.607082,0.349644,0.478099,0.263673,0.486755
0.367989,0.584342,0.628557,0.798257,0.461987
0.662606,0.715836,0.497649,0.613673,0.250066
0.870255,0.935765,0.541203,0.436193,0.187815
0.610482,0.66121,0.576342,0.571314,0.372318
0.613881,0.808363,0.341747,0.844638,0.158808
0.771388,0.902669,0.362039,0.668633,0.133245
0.611331,0.698754,0.682009,0.437802,0.384238
0.726062,0.611744,0.447909,0.413673,0.420397
0.232861,0.296441,0.141302,0.996515,0.67298
0.06204,0.258719,0.385301,0.960456,0.932715
0.655807,0.883096,0.380104,0.736729,0.27351
0.443909,0.490036,0.671616,0.68244,0.504371
0.324363,0.291459,0.717644,0.506166,0.704371
0.806516,0.811744,0.361792,0.653083,0.163974
0.807082,0.785587,0.467953,0.333378,0.143841
0.777054,0.777402,0.253155,0.236193,0.162914
0.165156,0.281317,0.671121,0.664611,0.904238
0.632578,0.663701,0.357337,0.639544,0.26053
0.766572,0.829359,0.39223,0.764745,0.206623
0.43881,0.370996,0.511507,0.831233,0.483576
0.483286,0.33274,0.508043,0.579357,0.41245
0.773938,0.656584,0.436031,0.367024,0.213377
0.466006,0.793238,0.277407,0.962869,0.309007
0.317847,0.311388,0.532047,0.813539,0.72543
0.301983,0.349644,0.616432,0.934182,0.621457
0.388385,0.311388,0.549369,0.776408,0.620662
0.794618,0.782562,0.413759,0.478686,0.241589
0.684136,0.68363,0.595397,0.320509,0.311788
0.176487,0.294662,0.910913,0.893432,0.82543
0.773654,0.59573,0.208364,0.365952,0.347682
0.621246,0.837544,0.37367,0.882038,0.229007
0.726629,0.760142,0.499134,0.280563,0.178278
0.671388,0.857651,0.339025,0.952681,0.222649
0.357224,0.347331,0.654788,0.450536,0.562384
0.650992,0.755694,0.406583,0.481233,0.239735
0.359773,0.292349,0.416481,0.73807,0.514967
0.489518,0.732206,0.549864,0.681233,0.505298
0.632578,0.780605,0.482801,0.63941,0.180927
0.550425,0.631317,0.621133,0.759517,0.337086
0.064306,0.174911,0.64291,0.958579,0.916291
0.441643,0.347687,0.683247,0.691019,0.496556
0.704533,0.614947,0.421925,0.603351,0.243841
0.529462,0.432918,0.413512,0.606568,0.432848
0.616431,0.690214,0.694383,0.571448,0.394967
0.591501,0.708541,0.484534,0.741823,0.277086
0.772805,0.742171,0.324177,0.212198,0.128079
0.555807,0.678114,0.471665,0.923727,0.369669
0.369688,0.344306,0.628805,0.320375,0.610861
0.445326,0.347687,0.683247,0.610456,0.494702
0.207932,0.332206,0.484039,0.752145,0.715232
0.633994,0.370996,0.44296,0.489008,0.27298
0.200567,0.2879,0.652809,0.768231,0.841854
0.07932,0.265302,0.480822,0.693298,0.961457
0.260623,0.261388,0.558525,0.853351,0.714437
0.795751,0.883096,0.232368,0.458445,0.218675
0.426629,0.474911,0.490225,0.61756,0.530464
0.826062,0.75694,0.32393,0.402681,0.10596
0.827195,0.755694,0.37268,0.241421,0.121854
0.402833,0.713523,0.521406,0.831099,0.462384
0.656657,0.59484,0.581044,0.557641,0.250861
0.827195,0.753203,0.301163,0.276139,0.084503
0.735411,0.685765,0.512992,0.346783,0.278675
0.442776,0.347331,0.622618,0.573592,0.602119
0.350992,0.358541,0.55605,0.660724,0.597219
0.470822,0.54573,0.68102,0.469035,0.594834
0.597734,0.649466,0.4927,0.899866,0.277881
0.370538,0.257295,0.503341,0.763137,0.661325
0.579887,0.621174,0.645632,0.784987,0.30702
0.817847,0.859609,0.315268,0.422118,0.124238
0.812181,0.795018,0.441475,0.377212,0.12702
0.467139,0.210676,0.478594,0.570107,0.664371
0.350142,0.316192,0.545657,0.309115,0.673113
0.344759,0.341993,0.583766,0.697453,0.698675
0.612748,0.66121,0.583271,0.558311,0.356689
0.530595,0.760854,0.478594,0.743968,0.265166
0.272805,0.316192,0.544172,0.513673,0.759073
0.377904,0.218505,0.531552,0.861394,0.579073
0.305099,0.255516,0.623361,0.518633,0.650596
0.311331,0.281139,0.731007,0.812735,0.562384
0.248159,0.220107,0.778768,0.599598,0.720397
0.632578,0.673488,0.479832,0.851475,0.271258
0.706799,0.828826,0.393962,0.523592,0.161987
0.545326,0.742171,0.297204,0.784584,0.346755
0.239093,0.286477,0.686959,0.824531,0.816954
0.123229,0.251246,0.295966,0.457373,0.851523
0.233428,0.288612,0.704281,0.933378,0.64596
0.685836,0.879359,0.4244,0.632976,0.259073
0.719263,0.611744,0.472655,0.417962,0.263179
0.376204,0.276335,0.427122,0.890617,0.612053
0.188385,0.274733,0.759218,0.746783,0.858278
0.290652,0.326512,0.807721,0.805094,0.689536
0.878187,0.921886,0.402871,0.369571,0.136026
0.711048,0.883096,0.315516,0.716086,0.222517
0.250708,0.216014,0.409057,0.942359,0.696689
0.920113,0.767794,0.413017,0.089678,0.097483
0.576487,0.698754,0.690918,0.575201,0.418543
0.750992,0.823488,0.292997,0.632038,0.212583
0.391218,0.291815,0.765405,0.54437,0.522649
0.650142,0.670996,0.490968,0.600938,0.301722
0.240227,0.286477,0.69166,0.850804,0.795497
0.741643,0.739324,0.385548,0.456702,0.258013
0.578187,0.420285,0.568671,0.370241,0.355497
0.339093,0.296619,0.609255,0.795979,0.62702
0.650708,0.452313,0.393962,0.501475,0.314172
0.394618,0.326512,0.787181,0.708043,0.561589
0.720397,0.921886,0.40782,0.75,0.249801
0.647309,0.596085,0.518931,0.413271,0.32
0.424929,0.303559,0.397426,0.652681,0.555364
0.905099,0.767794,0.456323,0.171448,0.126755
0.452691,0.370996,0.432814,0.800134,0.377219
0.684419,0.8,0.361049,0.421582,0.198808
0.38187,0.280071,0.318238,0.803887,0.632185
0.613031,0.72758,0.401138,0.86756,0.30702
0.048159,0.179893,0.60975,0.817694,0.911391
0.53881,0.420996,0.4098,0.889544,0.331788
0.492635,0.602313,0.617421,0.857909,0.405298
0.690652,0.861388,0.208364,0.888874,0.173245
0.749858,0.649466,0.474635,0.52185,0.256821
0.328045,0.435409,0.352635,0.875603,0.606358
0.63881,0.769573,0.430092,0.512332,0.376821
0.602266,0.439324,0.346696,0.823324,0.300795
0.8017,0.808541,0.388023,0.585657,0.159868
0.530878,0.420285,0.574363,0.513807,0.427285
0.387252,0.290036,0.412274,0.552011,0.619868
0.86119,0.811032,0.343232,0.294906,0.129801
0.672238,0.802669,0.405593,0.642627,0.210596
0.666289,0.817794,0.350408,0.800938,0.190993
0.550425,0.678114,0.469438,0.957909,0.300397
0.361473,0.247687,0.549616,0.68874,0.649139
0.664589,0.685943,0.418956,0.669169,0.266623
0.735127,0.78363,0.281613,0.625871,0.138013
0.49915,0.490036,0.630042,0.476676,0.474437
0.758924,0.649466,0.469438,0.490214,0.258013
0.622663,0.584342,0.590943,0.406434,0.352583
0.271955,0.253559,0.638456,0.588204,0.621589
0.363456,0.253025,0.45954,0.62118,0.629669
0.13711,0.274199,0.71517,0.848257,0.829669
0.207082,0.287011,0.685226,0.947319,0.734172
0.674504,0.850712,0.464242,0.81622,0.136424
0.649858,0.59484,0.420193,0.622118,0.324901
0.387819,0.348043,0.773818,0.816086,0.554437
0.473371,0.588078,0.516704,0.996381,0.349934
0.752691,0.836833,0.149468,0.647319,0.155762
0.28272,0.351068,0.501609,0.852681,0.652053
0.718697,0.603381,0.487008,0.517694,0.257351
0.508215,0.513167,0.458797,0.776676,0.379205
0.669688,0.795018,0.453106,0.763003,0.131656
0.569972,0.597865,0.528087,0.442627,0.439205
0.194051,0.262456,0.989112,0.66689,0.788079
0.609632,0.597687,0.619649,0.547051,0.297351
0.523513,0.432918,0.397179,0.594504,0.456689
0.854958,0.501246,0.299183,0.374933,0.161192
0.66289,0.785053,0.447909,0.666354,0.208742
0.104816,0.181673,0.826776,0.715952,0.915232
0.401983,0.245552,0.581044,0.697989,0.638808
0.112748,0.237011,0.601336,0.601877,0.889272
0.452125,0.554626,0.660233,0.728284,0.499073
0.218414,0.253559,0.700074,0.646381,0.775232
0.713598,0.633452,0.481811,0.447855,0.395894
0.638244,0.441281,0.294234,0.64933,0.332053
0.53966,0.745374,0.60777,0.749196,0.32106
0.329462,0.272776,0.535758,0.702547,0.698543
0.344476,0.281139,0.69265,0.661126,0.524238
0.259207,0.349644,0.620638,0.941823,0.640795
0.567139,0.672064,0.507548,0.807775,0.306623
0.663173,0.792171,0.353378,0.733244,0.304371
0.586119,0.356228,0.525118,0.529759,0.502384
0.544476,0.777402,0.229646,0.667426,0.319073
0.692918,0.668149,0.47216,0.301609,0.364238
0.543343,0.440569,0.394209,0.943834,0.368344
0.46034,0.556762,0.675823,0.751072,0.514967
0.235411,0.260498,0.699332,0.886193,0.786225
0.692351,0.63452,0.459787,0.612064,0.214305
0.319263,0.257295,0.479584,0.799598,0.750993
0.636544,0.764235,0.421925,0.690617,0.262384
0.881303,0.777402,0.194259,0.188338,0.084106
0.619547,0.760854,0.452611,0.628552,0.281854
0.169972,0.254093,0.45855,0.819303,0.820662
0.61728,0.713879,0.607523,0.478552,0.31947
0.35949,0.272242,0.591933,0.769035,0.573113
0.482436,0.274555,0.304133,0.896783,0.525828
0.279887,0.246619,0.597872,0.401475,0.695364
0.361756,0.294662,0.928731,0.487936,0.561987
0.213031,0.194662,0.865875,0.719437,0.78596
0.371671,0.245552,0.355358,0.627212,0.568742
0.129178,0.278826,0.726058,0.734584,0.929934
0.123229,0.233808,0.493442,0.913137,0.935894
0.301416,0.270463,0.617421,0.549062,0.756954
0.50255,0.554626,0.675823,0.70429,0.46755
0.476204,0.601246,0.493937,0.763807,0.404636
0.349008,0.321174,0.553576,0.403083,0.552318
0.547025,0.42331,0.702796,0.366488,0.485563
0.334844,0.322776,0.723336,0.787668,0.636026
0.475637,0.290214,0.499381,0.518365,0.511921
0.152408,0.241103,0.585004,0.845174,0.871391
0.514164,0.54573,0.685474,0.528016,0.455762
0.379887,0.290214,0.502103,0.557775,0.657881
0.331728,0.286833,0.533779,0.557105,0.536424
0.459773,0.346797,0.550359,0.306166,0.570199
0.736544,0.732206,0.57461,0.307239,0.25457
0.688102,0.596797,0.279386,0.61756,0.319735
0.741643,0.82242,0.440238,0.582172,0.208344
0.517564,0.342349,0.544915,0.143566,0.54053
0.512181,0.452313,0.394952,0.903619,0.345563
0.125212,0.27758,0.732492,0.906032,0.908079
0.773088,0.439324,0.321208,0.348123,0.243709
0.478754,0.249644,0.524623,0.499464,0.600132
0.943059,0.763523,0.348181,0.240617,0.08
0.124079,0.283808,0.237317,0.847721,0.858543
0.653541,0.828826,0.345459,0.827882,0.172715
0.451558,0.43452,0.287058,0.999062,0.420662
0.34221,0.287011,0.671368,0.816488,0.65351
0.547592,0.598221,0.399901,0.922252,0.371523
0.353258,0.309253,0.888394,0.604692,0.621987
0.326629,0.275267,0.376145,0.808177,0.682914
0.647592,0.76121,0.298688,0.436863,0.240265
0.23966,0.302135,0.737441,0.901072,0.719073
0.548725,0.618149,0.448651,0.705496,0.425563
0.340793,0.347687,0.363524,0.510188,0.569669
0.08272,0.283808,0.170255,0.90992,0.878675
0.351558,0.275267,0.403613,0.747453,0.655497
0.319547,0.314235,0.501856,0.28378,0.660662
0.135127,0.261744,0.52784,0.400536,0.97298
0.758074,0.463879,0.473398,0.297989,0.394437
0.558924,0.589502,0.444444,0.715013,0.382252
0.920397,0.877402,0.571393,0.004424,0.100397
0.380453,0.260498,0.605048,0.530831,0.455364
0.498584,0.37847,0.503341,0.813941,0.428344
0.812748,0.736477,0.610245,0.169437,0.16702
0.534561,0.685053,0.565207,0.654155,0.365298
0.785269,0.829359,0.388765,0.719705,0.194702
0.309065,0.347687,0.364019,0.619839,0.572583
0.641076,0.856584,0.460282,0.82882,0.231391
0.175354,0.15427,0.645632,0.71193,0.886225
0.343059,0.281139,0.200198,0.781903,0.448874
0.48272,0.746619,0.495422,0.761528,0.350199
0.585552,0.81726,0.377629,0.668231,0.323841
0.348159,0.279004,0.822074,0.652681,0.604371
0.804816,0.8,0.463747,0.541689,0.208212
0.584703,0.614057,0.644147,0.632306,0.332185
0.255241,0.216014,0.404355,0.952547,0.710464
0.616147,0.754982,0.426875,0.860054,0.278543
0.581303,0.808363,0.32492,0.908713,0.218278
0.376771,0.349644,0.596882,0.788606,0.555629
0.682436,0.39306,0.368968,0.407507,0.302914
0.332861,0.325801,0.45657,0.917694,0.620265
0.26119,0.345552,0.501609,0.781367,0.66106
0.528612,0.670996,0.492452,0.845979,0.416556
0.695751,0.791459,0.243009,0.77681,0.110464
0.485552,0.300178,0.497897,0.721716,0.562517
0.271388,0.32669,0.445929,0.982172,0.629669
0.592635,0.327936,0.562237,0.229223,0.529007
0.639943,0.622954,0.343479,0.762332,0.269934
0.749858,0.785053,0.387775,0.479088,0.11245
0.595751,0.746619,0.516704,0.524263,0.239735
0.65949,0.7121,0.423163,0.384987,0.441325
0.326062,0.2379,0.308834,0.843432,0.689669
0.914731,0.848221,0.522643,0.210456,0.230331
0.546742,0.722064,0.419203,0.621314,0.377616
0.86119,0.76121,0.258599,0.49437,0.083444
0.678754,0.669039,0.667409,0.435791,0.29894
0.64051,0.675267,0.48874,0.619839,0.240132
0.183286,0.274199,0.461767,0.860992,0.793245
0.747025,0.702491,0.404108,0.408579,0.309801
0.177904,0.233808,0.497402,0.559651,0.854967
0.440793,0.419217,0.470676,0.440214,0.467152
0.773654,0.848754,0.422915,0.732574,0.193907
0.113598,0.285053,0.697105,0.822386,0.951788
0.783003,0.794662,0.430339,0.541153,0.232583
0.443626,0.591281,0.523138,0.959383,0.386093
0.501416,0.441281,0.431576,0.922386,0.371126
0.340227,0.346619,0.76293,0.934048,0.631656
0.192635,0.328114,0.717892,0.654021,0.768079
0.551558,0.8,0.449641,0.865416,0.248212
0.556941,0.716192,0.569908,0.679088,0.359735
0.785836,0.835053,0.372433,0.78941,0.141987
0.829462,0.869395,0.363029,0.27882,0.13298
0.62153,0.62153,0.605543,0.515818,0.388212
0.805666,0.762989,0.338778,0.084987,0.156159
0.444759,0.293416,0.578075,0.622922,0.593245
0.436544,0.201957,0.516704,0.567828,0.596821
0.209915,0.276868,0.716159,0.802547,0.718543
0.64221,0.72758,0.409057,0.839276,0.275629
0.664306,0.635587,0.514477,0.618767,0.360265
0.2983,0.262278,0.566196,0.894102,0.670993
0.139943,0.258719,0.381341,0.829223,0.844901
0.750142,0.401601,0.240287,0.370912,0.223444
0.26289,0.268149,0.806236,0.662332,0.936424
0.189802,0.166014,0.843108,0.667292,0.815497
0.167139,0.193772,0.866865,0.861662,0.814305
0.283003,0.281851,0.601089,0.766086,0.72755
0.67847,0.568683,0.471171,0.241957,0.264901
0.700283,0.716192,0.529572,0.339678,0.296424
0.551841,0.463879,0.455828,0.865416,0.432848
0.505099,0.403915,0.54244,0.662198,0.463709
0.783003,0.778826,0.406088,0.367426,0.156026
0.465439,0.588968,0.606038,0.82252,0.389007
0.266856,0.325801,0.487008,0.623861,0.730464
0.604533,0.785053,0.449889,0.807909,0.210596
0.69915,0.753203,0.290027,0.704692,0.137219
0.420113,0.419217,0.461767,0.713137,0.427815
0.756374,0.794662,0.437763,0.390349,0.283444
0.420113,0.506406,0.550359,0.572118,0.513245
0.156091,0.282918,0.426132,0.933244,0.819073
0.592351,0.439324,0.349171,0.840214,0.320132
0.346742,0.273132,0.580797,0.576676,0.602384
0.756657,0.807117,0.414501,0.552279,0.231258
0.57762,0.566014,0.418956,0.708713,0.364106
0.739943,0.859786,0.557288,0.326944,0.207815
0.668839,0.599288,0.472408,0.579357,0.321192
0.65779,0.649466,0.49369,0.741153,0.255497
0.652691,0.75694,0.32195,0.522654,0.330066
0.771105,0.754982,0.43999,0.400268,0.315629
0.416147,0.342883,0.685226,0.516756,0.510199
0.143059,0.226335,0.66147,0.694504,0.882914
0.110198,0.27153,0.57362,0.795979,0.828609
0.705382,0.764057,0.548874,0.497855,0.217219
0.622663,0.589502,0.448156,0.667962,0.339205
0.660057,0.746619,0.534521,0.44008,0.28702
0.530878,0.713523,0.519178,0.436059,0.378411
0.250708,0.29484,0.574858,0.919571,0.786093
0.093484,0.297331,0.281861,0.753887,0.876159
0.228329,0.309253,0.784954,0.833512,0.670728
0.356374,0.323843,0.496907,0.450536,0.650199
0.429178,0.675267,0.582282,0.690751,0.448742
0.759207,0.835053,0.463252,0.265013,0.351126
0.552408,0.42758,0.675328,0.613807,0.464636
0.467705,0.722064,0.491215,0.820509,0.40053
0.716714,0.789858,0.416976,0.805764,0.17245
0.756091,0.861388,0.245731,0.815282,0.151523
0.669405,0.73274,0.470428,0.418231,0.234834
0.431161,0.331495,0.707993,0.760858,0.529669
0.666006,0.828826,0.421925,0.500938,0.196026
0.560057,0.745374,0.606286,0.716354,0.342914
0.165156,0.274911,0.835932,0.934048,0.836026
0.714164,0.825801,0.333828,0.623861,0.103841
0.333428,0.340036,0.91611,0.601206,0.62106
0.449858,0.713523,0.515466,0.559249,0.373907
0.699717,0.439324,0.342984,0.533244,0.264371
0.500567,0.59484,0.611482,0.846649,0.401192
0.367705,0.2379,0.17174,0.81622,0.662517
0.533711,0.448932,0.577332,0.576542,0.463311
0.247025,0.282918,0.361049,0.980965,0.737748
0.18102,0.280783,0.800544,0.947721,0.712318
0.28102,0.271886,0.687701,0.957373,0.752318
0.688385,0.392705,0.398911,0.409249,0.33245
0.546176,0.454448,0.483296,0.583512,0.47457
0.630878,0.425979,0.255877,0.60134,0.307285
0.634278,0.673488,0.479089,0.727882,0.38106
0.762606,0.439324,0.319228,0.359786,0.213113
0.123513,0.283808,0.237565,0.831501,0.808079
0.456941,0.210676,0.48874,0.570375,0.627682
0.309632,0.245018,0.378619,0.928284,0.639868
0.699717,0.341815,0.363029,0.357507,0.331921
0.542776,0.342883,0.365009,0.645174,0.437086
0.624079,0.775445,0.360307,0.613807,0.209139
0.614731,0.568683,0.486513,0.375871,0.322119
0.596034,0.392705,0.377134,0.546917,0.369404
0.652408,0.602491,0.502103,0.771046,0.297219
0.648442,0.341815,0.379856,0.429759,0.323046
0.471671,0.299288,0.212324,0.965818,0.508742
0.645892,0.669039,0.673348,0.513003,0.338146
0.388952,0.282384,0.063351,0.779759,0.566887
0.393484,0.313701,0.361792,0.67681,0.587152
0.718697,0.695374,0.492947,0.478686,0.26543
0.260907,0.259786,0.810443,0.911796,0.624503
0.36119,0.506406,0.581044,0.521448,0.57457
0.770255,0.92847,0.456323,0.664477,0.147152
0.383286,0.282384,0.09849,0.817694,0.594702
0.668839,0.789146,0.40584,0.763271,0.203046
0.788102,0.789146,0.399654,0.558981,0.198808
0.242776,0.314235,0.506805,0.710054,0.717616
0.615864,0.59484,0.442712,0.709249,0.354305
0.177337,0.281317,0.656026,0.815952,0.851391
0.747309,0.748932,0.521653,0.324397,0.192185
0.413598,0.348043,0.77654,0.785523,0.554437
0.462606,0.43452,0.248948,0.999062,0.41298
0.764306,0.808363,0.270725,0.540751,0.071258
0.075354,0.174911,0.640683,0.899732,0.889669
0.747592,0.736477,0.630042,0.464075,0.174834
0.287819,0.301779,0.595397,0.841287,0.632053
0.580453,0.880961,0.415739,0.812601,0.298278
0.625496,0.410142,0.435288,0.492627,0.285695
0.241076,0.241103,0.475625,0.749732,0.780265
0.120113,0.31121,0.499876,0.889008,0.857748
0.735694,0.770641,0.314279,0.450536,0.260397
0.148725,0.291459,0.719129,0.868901,0.380265
0.254391,0.257295,0.494927,0.840349,0.790199
0.28017,0,0.390002,0.892091,0.670464
0.525779,0.474911,0.481317,0.496113,0.474834
