@relation pollen-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute RIDGE numeric
@attribute NUB numeric
@attribute CRACK numeric
@attribute WEIGHT numeric
@attribute DENSITY numeric
@attribute OBSERVATION_NUMBER numeric

@data
0.625345,0.333519,0.517959,0.443297,0.391956,0.612685
0.584838,0.375356,0.640758,0.504417,0.400827,0.612945
0.435023,0.693731,0.666808,0.54487,0.530293,0.613205
0.60836,0.437243,0.540288,0.524313,0.267742,0.613465
0.358101,0.410391,0.66715,0.666974,0.446783,0.613725
0.497414,0.486521,0.507643,0.489778,0.547292,0.613985
0.451548,0.427199,0.552212,0.517509,0.651604,0.614245
0.672604,0.403981,0.662998,0.443433,0.282201,0.614505
0.321109,0.331427,0.509778,0.69952,0.507282,0.614765
0.433976,0.459651,0.564185,0.500851,0.632369,0.615025
0.577463,0.228422,0.630311,0.568391,0.29091,0.615285
0.487276,0.564811,0.56882,0.490305,0.609869,0.615545
0.37597,0.35155,0.306074,0.679677,0.450237,0.615805
0.553473,0.628989,0.513418,0.478243,0.526752,0.616064
0.689158,0.686326,0.601006,0.389749,0.398103,0.616324
0.812571,0.583443,0.63237,0.284414,0.163797,0.616584
0.435988,0.162713,0.341228,0.571182,0.430347,0.616844
0.56367,0.3966,0.27333,0.486815,0.489785,0.617104
0.740607,0.661177,0.479762,0.287031,0.438807,0.617364
0.527707,0.318277,0.323179,0.493524,0.40624,0.617624
0.756756,0.63476,0.545946,0.225747,0.569893,0.617884
0.525358,0.44688,0.327107,0.463788,0.540661,0.618144
0.638194,0.745604,0.619203,0.296437,0.63704,0.618404
0.326488,0.590072,0.672209,0.722343,0.578965,0.618664
0.549602,0.775688,0.352589,0.424845,0.733027,0.618924
0.616346,0.574584,0.32556,0.376736,0.561101,0.619184
0.707282,0.541861,0.445722,0.213146,0.690654,0.619444
0.618364,0.659772,0.573573,0.411928,0.516559,0.619704
0.534957,0.303909,0.285462,0.491013,0.464102,0.619964
0.444405,0.219008,0.388846,0.583568,0.416469,0.620224
0.390683,0.317888,0.436226,0.606713,0.521164,0.620483
0.540399,0.362129,0.608388,0.563716,0.325926,0.620743
0.427337,0.812257,0.426682,0.507847,0.850086,0.621003
0.695146,0.299761,0.605547,0.341589,0.292294,0.621263
0.493986,0.629535,0.479535,0.499085,0.579694,0.621523
0.615836,0.612651,0.440853,0.316805,0.618185,0.621783
0.387443,0.412323,0.703098,0.527575,0.562018,0.622043
0.418402,0.232347,0.501074,0.662771,0.438336,0.622303
0.603271,0.626855,0.551746,0.321833,0.592188,0.622563
0.510462,0.681934,0.338155,0.410881,0.563624,0.622823
0.757946,0.434217,0.525355,0.24628,0.490169,0.623083
0.43034,0.518266,0.604241,0.604012,0.532436,0.623343
0.721176,0.368667,0.359135,0.31244,0.384718,0.623603
0.588315,0.841325,0.57898,0.370669,0.686136,0.623863
0.538844,0.364165,0.607685,0.529939,0.301278,0.624123
0.48479,0.708964,0.630933,0.538743,0.662308,0.624383
0.71178,0.505774,0.5001,0.379465,0.276276,0.624643
0.2692,0.453319,0.214382,0.689602,0.668656,0.624903
0.492082,0.707519,0.493102,0.622216,0.42981,0.625162
0.514018,0.22624,0.634897,0.497836,0.524146,0.625422
0.406668,0.609311,0.303408,0.557328,0.680775,0.625682
0.553301,0.498493,0.644061,0.546575,0.275434,0.625942
0.630552,0.609046,0.7828,0.416372,0.378724,0.626202
0.444372,0.476726,0.627586,0.597523,0.437607,0.626462
0.360273,0.477633,0.475947,0.700044,0.561887,0.626722
0.410459,0.25598,0.480062,0.703805,0.394047,0.626982
0.393681,0.205582,0.433071,0.503329,0.616029,0.627242
0.711997,0.252251,0.437232,0.314316,0.407349,0.627502
0.329607,0.420417,0.625897,0.711809,0.542888,0.627762
0.682698,0.488862,0.62105,0.408987,0.367592,0.628022
0.536604,0.598515,0.313599,0.382441,0.691095,0.628282
0.541254,0.676017,0.44176,0.450541,0.65679,0.628542
0.471221,0.720862,0.68743,0.479428,0.830017,0.628802
0.58849,0.553706,0.570636,0.451909,0.382574,0.629062
0.637612,0.340555,0.614267,0.358209,0.433084,0.629322
0.484582,0.328624,0.488288,0.474551,0.612139,0.629581
0.595075,0.517215,0.574943,0.371245,0.63969,0.629841
0.235759,0.375855,0.613964,0.82139,0.465569,0.630101
0.272807,0.446395,0.586884,0.671712,0.878545,0.630361
0.658916,0.78038,0.499987,0.356305,0.590796,0.630621
0.51323,0.494289,0.504878,0.49739,0.534174,0.630881
0.756331,0.81434,0.435434,0.097898,0.66842,0.631141
0.278108,0.327578,0.575787,0.792483,0.604818,0.631401
0.830743,0.768491,0.277247,0.181824,0.505247,0.631661
0.733529,0.334544,0.416734,0.340459,0.323966,0.631921
0.543328,0.211873,0.546738,0.524424,0.350941,0.632181
0.67852,0.56873,0.500902,0.388644,0.436219,0.632441
0.481774,0.563384,0.774191,0.493161,0.61017,0.632701
0.673499,0.636296,0.551861,0.385836,0.429736,0.632961
0.638281,0.495991,0.512759,0.428873,0.434176,0.633221
0.586136,0.318328,0.557132,0.398527,0.498913,0.633481
0.654029,0.382892,0.49001,0.482361,0.29125,0.633741
0.448865,0.498996,0.712507,0.570457,0.644719,0.634001
0.430781,0.368711,0.40779,0.479541,0.62624,0.63426
0.544583,0.795241,0.667667,0.560045,0.585784,0.63452
0.586859,0.676558,0.405041,0.311696,0.650836,0.63478
0.668952,0.380027,0.382705,0.294033,0.443758,0.63504
0.359159,0.178136,0.429466,0.627167,0.52529,0.6353
0.608268,0.275364,0.458509,0.391055,0.379937,0.63556
0.545821,0.477766,0.341803,0.418005,0.64719,0.63582
0.384211,0.609468,0.488646,0.476898,0.872477,0.63608
0.485345,0.677866,0.428687,0.574507,0.589495,0.63634
0.535957,0.446229,0.361894,0.553878,0.401608,0.6366
0.728801,0.537424,0.4832,0.283404,0.403643,0.63686
0.569058,0.751573,0.326553,0.385737,0.616465,0.63712
0.500587,0.368979,0.422805,0.362536,0.587447,0.63738
0.497188,0.638676,0.60521,0.614852,0.383928,0.63764
0.526548,0.594212,0.537994,0.48962,0.613732,0.6379
0.34924,0.337625,0.570658,0.694431,0.50213,0.63816
0.582381,0.304994,0.527818,0.273832,0.523618,0.63842
0.417001,0.500065,0.62197,0.634955,0.613663,0.638679
0.703669,0.522367,0.414498,0.247657,0.510966,0.638939
0.443105,0.48661,0.835649,0.575934,0.442042,0.639199
0.58098,0.400493,0.560561,0.300722,0.710007,0.639459
0.850172,0.510959,0.624973,0.231683,0.334016,0.639719
0.356029,0.328357,0.488584,0.671659,0.487833,0.639979
0.607682,0.339331,0.516101,0.40444,0.398627,0.640239
0.664316,0.252929,0.41218,0.396429,0.223396,0.640499
0.628008,0.478827,0.29679,0.416637,0.407764,0.640759
0.360072,0.598351,0.642861,0.631825,0.675492,0.641019
0.435327,0.410662,0.500818,0.564299,0.596589,0.641279
0.501447,0.22956,0.35343,0.504634,0.424493,0.641539
0.459254,0.496265,0.724062,0.606455,0.446919,0.641799
0.713532,0.296118,0.677163,0.380283,0.228534,0.642059
0.428317,0.496696,0.631087,0.559604,0.667796,0.642319
0.355125,0.273513,0.261082,0.470797,0.746822,0.642579
0.25441,0.424985,0.611238,0.779543,0.645518,0.642839
0.553214,0.273872,0.417999,0.446347,0.533253,0.643099
0.630604,0.436107,0.389112,0.278207,0.642572,0.643358
0.212318,0.452882,0.51266,0.833034,0.662417,0.643618
0.262951,0.654672,0.464951,0.655113,0.851238,0.643878
0.49792,0.496051,0.614912,0.435734,0.613532,0.644138
0.710981,0.570154,0.41259,0.248224,0.591647,0.644398
0.555149,0.668235,0.580331,0.391752,0.644715,0.644658
0.527542,0.553385,0.378088,0.487223,0.615016,0.644918
0.561059,0.189357,0.571653,0.395895,0.438624,0.645178
0.489066,0.471178,0.511766,0.483241,0.594533,0.645438
0.593645,0.468641,0.671888,0.368033,0.615487,0.645698
0.708735,0.595424,0.58175,0.314625,0.390009,0.645958
0.70918,0.637422,0.561823,0.398196,0.345611,0.646218
0.334821,0.372096,0.578974,0.757865,0.562991,0.646478
0.717942,0.538227,0.785747,0.363231,0.376572,0.646738
0.550233,0.200468,0.58419,0.447616,0.375493,0.646998
0.2675,0.320714,0.545379,0.738576,0.616945,0.647258
0.64571,0.214544,0.548462,0.52644,0.101749,0.647518
0.732037,0.620671,0.334318,0.273135,0.52625,0.647777
0.517461,0.374022,0.624063,0.370105,0.54542,0.648037
0.443043,0.291063,0.406855,0.547935,0.576983,0.648297
0.472989,0.321391,0.455677,0.650633,0.389952,0.648557
0.884,0.704676,0.403097,0.168035,0.429312,0.648817
0.408496,0.805401,0.486401,0.583525,0.735118,0.649077
0.651872,0.642658,0.683179,0.396173,0.421847,0.649337
0.669532,0.431222,0.401889,0.394596,0.432311,0.649597
0.593894,0.778615,0.362325,0.434749,0.635163,0.649857
0.581148,0.360688,0.660887,0.505613,0.297201,0.650117
0.740987,0.360935,0.582479,0.256555,0.418652,0.650377
0.519607,0.340716,0.373847,0.585996,0.333544,0.650637
0.743297,0.64149,0.516629,0.374037,0.401936,0.650897
0.448165,0.375323,0.444639,0.511412,0.615374,0.651157
0.318607,0.441575,0.377842,0.548932,0.800719,0.651417
0.614269,0.772081,0.262226,0.290565,0.736742,0.651677
0.618328,0.473092,0.40081,0.418816,0.354595,0.651937
0.511746,0.494711,0.504865,0.496934,0.531279,0.652197
0.851284,0.684959,0.401801,0.241797,0.323521,0.652456
0.466108,0.679402,0.141046,0.424923,0.667189,0.652716
0.300668,0.852549,0.61002,0.660012,0.86509,0.652976
0.501791,0.294715,0.510685,0.61858,0.43666,0.653236
0.4145,0.521678,0.66745,0.54003,0.539452,0.653496
0.447782,0.436743,0.34546,0.520025,0.535134,0.653756
0.668218,0.319501,0.459853,0.34822,0.566143,0.654016
0.457334,0.4721,0.457963,0.51229,0.593843,0.654276
0.242953,0.152429,0.56438,0.882097,0.457938,0.654536
0.467343,0.491204,0.716999,0.666717,0.456191,0.654796
0.287914,0.363511,0.611785,0.724021,0.647919,0.655056
0.444018,0.744581,0.300003,0.524855,0.765926,0.655316
0.419908,0.627143,0.497191,0.616331,0.495896,0.655576
0.451716,0.301595,0.635174,0.521219,0.56527,0.655836
0.690435,0.571536,0.528922,0.405329,0.392231,0.656096
0.442125,0.231578,0.512099,0.546164,0.557425,0.656356
0.365673,0.698994,0.387029,0.55356,0.911518,0.656616
0.864103,0.524385,0.471745,0.139059,0.494159,0.656875
0.588608,0.496253,0.63218,0.313508,0.627746,0.657135
0.572835,0.719433,0.432115,0.403282,0.56389,0.657395
0.5073,0.495976,0.504824,0.495565,0.522601,0.657655
0.221615,0.483885,0.380646,0.781334,0.754077,0.657915
0.684072,0.403256,0.206079,0.340882,0.474658,0.658175
0.556964,0.424845,0.345482,0.479467,0.476557,0.658435
0.48148,0.248863,0.432742,0.589477,0.422205,0.658695
0.458724,0.34041,0.49289,0.631344,0.408628,0.658955
0.459259,0.557777,0.74589,0.517805,0.511874,0.659215
0.578785,0.376378,0.603972,0.501929,0.395496,0.659475
0.490728,0.37028,0.630753,0.612463,0.4102,0.659735
0.347573,0.398365,0.644246,0.593945,0.658082,0.659995
0.355053,0.616496,0.778892,0.688476,0.586587,0.660255
0.485739,0.481,0.394672,0.498665,0.459234,0.660515
0.349978,0.522263,0.522313,0.69499,0.487676,0.660775
0.788611,0.577384,0.558804,0.13711,0.497586,0.661035
0.545129,0.433403,0.144983,0.410622,0.513267,0.661295
0.630696,0.577339,0.48394,0.409528,0.475003,0.661554
0.585805,0.269237,0.4283,0.387288,0.397238,0.661814
0.63004,0.571289,0.407578,0.296913,0.581261,0.662074
0.39243,0.420842,0.452972,0.543247,0.575154,0.662334
0.266482,0.394273,0.551752,0.786748,0.542543,0.662594
0.639107,0.573824,0.584071,0.376016,0.498769,0.662854
0.503675,0.48883,0.506729,0.492619,0.544848,0.663114
0,0.855907,0.786658,0.918872,0.973706,0.663374
0.627516,0.650378,0.509402,0.351085,0.511193,0.663634
0.46626,0.85793,0.574078,0.461449,0.855508,0.663894
0.68818,0.518647,0.634196,0.38773,0.46126,0.664154
0.491612,0.634801,0.530324,0.55105,0.560533,0.664414
0.511341,0.393477,0.499368,0.460222,0.6347,0.664674
0.50647,0.502915,0.541934,0.474796,0.64716,0.664934
0.551312,0.566704,0.503891,0.565162,0.48235,0.665194
0.44737,0.331739,0.520406,0.66788,0.487117,0.665454
0.503897,0.742867,0.623975,0.496887,0.566414,0.665714
0.694781,0.334455,0.348434,0.296604,0.413251,0.665973
0.635591,0.312756,0.533431,0.330425,0.444614,0.666233
0.222864,0.572073,0.75468,0.745249,0.736126,0.666493
0.544852,0.421446,0.535156,0.445053,0.595166,0.666753
0.331296,0.401898,0.387946,0.718699,0.370132,0.667013
0.684546,0.653891,0.440654,0.228293,0.538286,0.667273
0.234092,0.604286,0.629373,0.765579,0.662343,0.667533
0.467048,0.502802,0.410113,0.509943,0.643148,0.667793
0.42281,0.468266,0.493003,0.644787,0.52825,0.668053
0.528544,0.271052,0.579226,0.418324,0.492168,0.668313
0.464492,0.716464,0.555588,0.640086,0.568335,0.668573
0.510681,0.67997,0.515569,0.532985,0.534837,0.668833
0.387322,0.179242,0.693881,0.534085,0.60711,0.669093
0.576704,0.594307,0.351719,0.377128,0.686939,0.669353
0.515427,0.496389,0.504251,0.498677,0.528686,0.669613
0.627214,0.313805,0.404271,0.408733,0.365806,0.669873
0.360229,0.450098,0.688426,0.644829,0.674301,0.670133
0.360475,0.406326,0.30009,0.664412,0.603382,0.670393
0.680482,0.557533,0.423184,0.30049,0.640734,0.670652
0.692615,0.586619,0.253467,0.343502,0.434018,0.670912
0.618673,0.723379,0.271145,0.212422,0.742736,0.671172
0.355353,0.693169,0.580099,0.686267,0.662199,0.671432
0.469639,0.772856,0.679682,0.605799,0.5598,0.671692
0.748251,0.719644,0.657715,0.321232,0.334531,0.671952
0.786111,0.756346,0.555967,0.254314,0.438882,0.672212
0.460051,0.629648,0.361738,0.430585,0.70128,0.672472
0.436267,0.348813,0.429797,0.597796,0.506295,0.672732
0.399599,0.426613,0.672444,0.55559,0.648797,0.672992
0.690435,0.606776,0.588523,0.411968,0.367151,0.673252
0.701194,0.457895,0.373399,0.260375,0.560263,0.673512
0.276278,0.578552,0.579892,0.755163,0.609559,0.673772
0.123753,0.550446,0.726184,0.899681,0.6175,0.674032
0.518153,0.442782,0.653366,0.622763,0.31193,0.674292
0.408637,0.273421,0.228186,0.598277,0.59204,0.674552
0.584272,0.346329,0.387729,0.457686,0.408506,0.674812
0.471483,0.291185,0.419416,0.507878,0.540543,0.675071
0.667319,0.693128,0.548161,0.375619,0.445229,0.675331
0.410058,0.515482,0.307051,0.48698,0.726919,0.675591
0.669664,0.685131,0.515315,0.328417,0.49047,0.675851
0.453448,0.470715,0.376742,0.524311,0.579812,0.676111
0.650718,0.441011,0.365354,0.444383,0.285636,0.676371
0.577111,0.415865,0.474418,0.340714,0.499057,0.676631
0.768835,0.794596,0.404181,0.131479,0.634849,0.676891
0.796581,0.55959,0.615514,0.246622,0.463704,0.677151
0.519621,0.400594,0.367081,0.473988,0.576166,0.677411
0.54184,0.392157,0.450521,0.461647,0.539068,0.677671
0.471346,0.468388,0.678546,0.563823,0.564615,0.677931
0.421512,0.616297,0.417798,0.477757,0.743133,0.678191
0.29061,0.700013,0.557297,0.709674,0.80777,0.678451
0.460655,0.62024,0.618563,0.486167,0.689563,0.678711
0.437442,0.489623,0.689092,0.501671,0.625236,0.678971
0.542717,0.595196,0.278645,0.329126,0.647753,0.679231
0.528732,0.665019,0.449743,0.455894,0.684529,0.679491
0.468889,0.424937,0.300377,0.553507,0.502266,0.67975
0.530034,0.514041,0.499216,0.508056,0.479002,0.68001
0.690608,0.37412,0.619501,0.47083,0.314113,0.68027
0.659303,0.470328,0.428446,0.275732,0.537487,0.68053
0.573713,0.474013,0.681153,0.391606,0.538601,0.68079
0.466618,0.724511,0.39663,0.475384,0.613532,0.68105
0.546597,0.792186,0.532415,0.456519,0.636394,0.68131
0.366989,0.508083,0.556649,0.66002,0.667796,0.68157
0.668793,0.689283,0.668543,0.321455,0.559573,0.68183
0.542493,0.546999,0.330407,0.427759,0.552466,0.68209
0.307963,0.298103,0.668977,0.762104,0.511289,0.68235
0.518186,0.660746,0.68354,0.618839,0.424157,0.68261
0.480675,0.551442,0.632728,0.468108,0.667447,0.68287
0.505982,0.501296,0.485633,0.618947,0.509443,0.68313
0.473723,0.246825,0.559666,0.548749,0.462814,0.68339
0.522489,0.601959,0.419633,0.523321,0.492675,0.68365
0.444806,0.47092,0.619096,0.596795,0.517288,0.68391
0.496316,0.485472,0.507956,0.489133,0.550034,0.684169
0.652682,0.633479,0.607705,0.305205,0.536112,0.684429
0.639854,0.436259,0.292833,0.449091,0.377973,0.684689
0.662403,0.357277,0.547683,0.381762,0.427252,0.684949
0.59742,0.496603,0.784173,0.478121,0.53014,0.685209
0.614683,0.943373,0.740161,0.469786,0.460614,0.685469
0.4988,0.393188,0.62382,0.426136,0.582483,0.685729
0.470561,0.498945,0.363365,0.431991,0.668184,0.685989
0.48971,0.553542,0.536384,0.5081,0.607477,0.686249
0.494497,0.383605,0.331078,0.55004,0.354757,0.686509
0.443889,0.372875,0.577953,0.600652,0.57941,0.686769
0.326665,0.61457,0.559481,0.778725,0.464674,0.687029
0.565995,0.326461,0.517447,0.510832,0.407973,0.687289
0.521496,0.401738,0.678946,0.62449,0.261643,0.687549
0.550598,0.608069,0.716597,0.463481,0.472615,0.687809
0.466688,0.742801,0.515388,0.489214,0.714346,0.688069
0.652779,0.480337,0.660541,0.385708,0.520955,0.688329
0.509681,0.587787,0.531796,0.518726,0.602705,0.688589
0.474837,0.592732,0.502851,0.508097,0.596571,0.688848
0.521247,0.505637,0.50172,0.50291,0.500952,0.689108
0.86901,0.87888,0.430254,0.154009,0.536846,0.689368
0.199042,0.467705,0.520157,0.788639,0.816501,0.689628
0.420946,0.508136,0.347096,0.557946,0.615304,0.689888
0.451561,0.260774,0.274895,0.508627,0.557255,0.690148
0.402014,0.522673,0.666142,0.682527,0.56131,0.690408
0.73907,0.691568,0.3803,0.305239,0.498939,0.690668
0.429991,0.501293,0.727133,0.709231,0.367701,0.690928
0.206773,0.620817,0.647545,0.686635,0.817536,0.691188
0.767568,0.620213,0.460904,0.271554,0.343921,0.691448
0.482803,0.619901,0.365007,0.507154,0.681927,0.691708
0.407424,0.372084,0.632981,0.671235,0.368312,0.691968
0.352771,0.532396,0.566417,0.683372,0.619277,0.692228
0.668384,0.618273,0.556395,0.262254,0.534702,0.692488
0.611725,0.253116,0.320333,0.496346,0.389171,0.692748
0.634332,0.31223,0.686165,0.431536,0.283951,0.693008
0.505157,0.488408,0.506744,0.493075,0.547742,0.693267
0.644754,0.423716,0.571442,0.489898,0.299414,0.693527
0.536358,0.362905,0.380607,0.384304,0.618487,0.693787
0.646654,0.393919,0.481439,0.361597,0.492875,0.694047
0.616999,0.507182,0.487975,0.40307,0.429854,0.694307
0.87494,0.557025,0.462837,0.223718,0.232712,0.694567
0.784408,0.382259,0.622193,0.318499,0.301806,0.694827
0.332489,0.456508,0.682497,0.668421,0.570561,0.695087
0.340685,0.632302,0.590726,0.602729,0.706283,0.695347
0.55322,0.610083,0.6783,0.500272,0.526984,0.695607
0.450953,0.368245,0.479202,0.50135,0.55866,0.695867
0.499337,0.47916,0.509274,0.488843,0.575477,0.696127
0.50071,0.489674,0.506703,0.491707,0.539063,0.696387
0.453884,0.297841,0.271571,0.552046,0.526504,0.696647
0.508399,0.497025,0.504512,0.496208,0.519855,0.696907
0.487298,0.671896,0.382908,0.438509,0.759709,0.697167
0.298195,0.58478,0.488678,0.706415,0.727395,0.697427
0.256804,0.700001,0.60999,0.766986,0.622533,0.697687
0.412913,0.119774,0.438762,0.608586,0.457243,0.697946
0.502055,0.598981,0.338926,0.415368,0.605394,0.698206
0.734606,0.594702,0.449863,0.254077,0.527333,0.698466
0.698768,0.574433,0.382261,0.285087,0.504758,0.698726
0.737367,0.460041,0.429345,0.240856,0.412653,0.698986
0.243555,0.618154,0.644414,0.705183,0.795572,0.699246
0.487945,0.476985,0.700913,0.578012,0.460788,0.699506
0.275663,0.381843,0.631134,0.702771,0.631889,0.699766
0.503767,0.298385,0.584324,0.538838,0.387018,0.700026
0.596084,0.440122,0.492543,0.48008,0.278647,0.700286
0.660556,0.379825,0.537466,0.267409,0.472693,0.700546
0.470239,0.514169,0.379052,0.556412,0.584252,0.700806
0.631597,0.474599,0.549918,0.354014,0.497913,0.701066
0.240796,0.582067,0.265626,0.627577,0.905747,0.701326
0.444251,0.550262,0.550675,0.629667,0.533375,0.701586
0.454701,0.529333,0.385869,0.523785,0.679596,0.701846
0.286255,0.325617,0.308724,0.630483,0.668547,0.702106
0.45848,0.642382,0.341089,0.428479,0.776102,0.702365
0.336595,0.655718,0.601142,0.593634,0.725601,0.702625
0.487529,0.477068,0.51046,0.483989,0.571984,0.702885
0.622157,0.766188,0.601133,0.478108,0.417931,0.703145
0.540077,0.356225,0.451013,0.430191,0.539871,0.703405
0.504658,0.506671,0.255505,0.417455,0.753558,0.703665
0.531088,0.347063,0.425621,0.493259,0.322827,0.703925
0.454625,0.527333,0.410246,0.481155,0.643938,0.704185
0.44405,0.595083,0.417717,0.48638,0.647505,0.704445
0.39599,0.305045,0.318813,0.562632,0.518567,0.704705
0.585758,0.507367,0.609177,0.415131,0.379732,0.704965
0.456336,0.548859,0.383578,0.471886,0.668032,0.705225
0.504993,0.568531,0.528671,0.495991,0.598894,0.705485
0.474582,0.160785,0.370993,0.443821,0.598182,0.705745
0.640042,0.391349,0.438859,0.402469,0.248795,0.706005
0.508506,0.486093,0.507095,0.493801,0.559167,0.706265
0.606216,0.583728,0.502451,0.413862,0.445103,0.706525
0.448393,0.586132,0.373839,0.459552,0.700446,0.706785
0.634913,0.486937,0.618221,0.394061,0.29817,0.707044
0.473586,0.210506,0.429557,0.496614,0.500773,0.707304
0.333252,0.373623,0.770591,0.744892,0.538762,0.707564
0.661865,0.57558,0.49462,0.257547,0.551003,0.707824
0.314192,0.600604,0.587556,0.735432,0.48393,0.708084
0.185999,0.144934,0.621383,0.825717,0.542643,0.708344
0.697491,0.47713,0.292484,0.332876,0.489649,0.708604
0.706638,0.617206,0.498954,0.222608,0.50657,0.708864
0.417521,0.708536,0.642598,0.596877,0.616413,0.709124
0.781135,0.767593,0.317569,0.177584,0.613344,0.709384
0.538844,0.64344,0.377755,0.33755,0.697975,0.709644
0.51854,0.318684,0.313092,0.457757,0.512197,0.709904
0.400812,0.396335,0.573412,0.625135,0.561874,0.710164
0.712337,0.382812,0.693869,0.323461,0.388433,0.710424
0.346329,0.547513,0.690351,0.657646,0.587242,0.710684
0.670666,0.371499,0.445962,0.368337,0.357821,0.710944
0.203674,0.486637,0.666688,0.77331,0.667853,0.711204
0.670534,0.582958,0.657553,0.387272,0.457418,0.711463
0.550477,0.254661,0.463427,0.431009,0.443265,0.711723
0.58499,0.213688,0.501016,0.506098,0.22437,0.711983
